Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R32,L vs Gibson,25% (4/16),50% (2/4),0/2,19% (3/16),33% (1/3),1/1,0/1,2/2,0/0,1/1
2026 Abu Dhabi SF,L vs Bejlek,47% (8/17),75% (6/8),1/5,44% (7/16),14% (1/7),3/5,0/0,1/2,0/0,0/0
2025 Wuhan R64,W vs Danilovic,82% (9/11),44% (4/9),0/1,30% (3/10),67% (2/3),1/2,0/0,0/0,0/0,0/0
2025 Seoul R16,W vs Lys,70% (7/10),86% (6/7),2/3,50% (5/10),20% (1/5),2/6,1/3,0/0,0/2,0/0
2025 Montreal QF,W vs Keys,50% (4/8),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2025 Montreal R16,W vs Swiatek,30% (3/10),100% (3/3),1/2,36% (4/11),50% (2/4),3/3,1/2,1/1,1/1,0/0
2025 Washington QF,L vs Kalinskaya,50% (5/10),60% (3/5),3/4,55% (6/11),0% (0/6),2/3,0/0,1/3,0/0,1/2
2025 Wimbledon R16,L vs Swiatek,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),1/2,0/0,0/1,0/0,0/0
2025 Wimbledon R64,W vs Kalinskaya,36% (4/11),75% (3/4),1/1,10% (1/10),0% (0/1),2/2,0/0,0/0,0/0,0/0
2025 Bad Homburg R16,L vs Andreeva,8% (1/12),100% (1/1),0/3,38% (5/13),20% (1/5),1/1,1/1,1/2,0/0,0/1
2025 Roland Garros R32,L vs Anisimova,36% (4/11),50% (2/4),0/3,45% (5/11),40% (2/5),2/2,0/0,2/2,0/0,0/0
2025 Rome R16,L vs Andreeva,29% (4/14),50% (2/4),0/3,40% (6/15),17% (1/6),1/1,0/0,0/2,0/0,0/1
2025 Madrid R64,L vs Bencic,33% (4/12),25% (1/4),0/1,25% (3/12),0% (0/3),0/1,0/1,1/3,0/0,1/2
2025 Indian Wells R32,L vs Andreeva,0% (0/7),- (0/0),0/3,75% (6/8),17% (1/6),0/0,0/0,0/2,0/0,0/1
2025 Dubai F,L vs Andreeva,40% (4/10),50% (2/4),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2025 Dubai SF,W vs Muchova,40% (6/15),67% (4/6),2/2,31% (5/16),60% (3/5),4/4,2/2,2/2,1/1,0/0
2025 Dubai QF,W vs Noskova,36% (4/11),75% (3/4),0/2,27% (3/11),33% (1/3),2/3,1/1,1/1,1/1,0/0
2025 Dubai R16,W vs Sabalenka,78% (7/9),86% (6/7),2/2,25% (2/8),0% (0/2),3/4,0/1,0/0,0/0,0/0
2025 Linz QF,W vs Blinkova,56% (5/9),60% (3/5),0/1,30% (3/10),67% (2/3),1/2,1/1,0/0,1/1,0/0
2025 Linz R16,W vs Cirstea,56% (5/9),80% (4/5),1/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2026 (2 matches),,36.4%,66.7%,14.3%,31.3%,20.0%,66.7%,0.0%,75.0%,-,100.0%
2025 (22 matches),,43.4%,67.7%,40.0%,39.2%,33.0%,72.4%,66.7%,54.5%,77.8%,28.6%
2024 (9 matches),,35.0%,71.4%,29.0%,49.5%,31.3%,47.6%,100.0%,81.8%,100.0%,100.0%
2023 (7 matches),,50.6%,87.2%,41.7%,47.4%,21.6%,70.0%,62.5%,50.0%,66.7%,50.0%
2022 (9 matches),,40.8%,77.5%,29.2%,40.6%,30.8%,79.3%,90.0%,75.0%,75.0%,33.3%
Career (93 matches),,46.7%,78.2%,38.3%,42.3%,29.2%,70.4%,68.7%,69.3%,78.8%,63.3%
