Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,L vs Gibson,0.85,0.78,62.9,3.4,31.7%,76.7%,16.4%,56.4%,29.6%,31.3%
2026 Abu Dhabi SF,L vs Bejlek,1.00,0.88,85.4,3.1,1.8%,58.9%,1.9%,50.0%,39.7%,40.4%
2025 Wuhan R64,W vs Danilovic,1.01,1.65,55.2,2.2,13.3%,70.0%,14.8%,74.1%,52.1%,39.1%
2025 Seoul R16,W vs Lys,1.00,1.26,62.9,2.2,18.8%,65.6%,3.4%,48.3%,44.4%,64.5%
2025 Montreal QF,W vs Keys,1.09,1.66,44.4,2.2,10.0%,70.0%,6.9%,75.9%,45.8%,36.4%
2025 Montreal R16,W vs Swiatek,1.15,1.36,53.6,2.7,7.1%,64.3%,7.9%,60.5%,48.5%,39.3%
2025 Washington QF,L vs Kalinskaya,0.96,0.73,51.1,2.2,2.6%,51.3%,8.6%,45.7%,34.4%,44.8%
2025 Wimbledon R16,L vs Swiatek,0.98,0.52,44.4,2.8,4.3%,52.2%,0.0%,45.0%,27.3%,27.8%
2025 Wimbledon R64,W vs Kalinskaya,1.09,1.26,69.8,2.3,11.4%,60.0%,22.6%,71.0%,38.1%,42.9%
2025 Bad Homburg R16,L vs Andreeva,0.90,0.64,51.4,4.4,0.0%,65.1%,7.3%,51.2%,27.8%,31.3%
2025 Roland Garros R32,L vs Anisimova,0.93,0.79,66.9,2.8,2.4%,57.1%,5.0%,55.0%,47.5%,25.7%
2025 Rome R16,L vs Andreeva,1.02,0.84,65.4,4.0,4.0%,62.0%,0.0%,53.3%,35.3%,34.0%
2025 Madrid R64,L vs Bencic,0.88,0.82,62.6,3.0,2.9%,58.8%,17.2%,69.0%,32.5%,35.9%
2025 Indian Wells R32,L vs Andreeva,0.92,0.45,37.6,2.2,7.7%,53.8%,4.5%,36.4%,25.0%,27.8%
2025 Dubai F,L vs Andreeva,0.97,0.74,54.5,2.9,2.9%,54.3%,0.0%,45.2%,37.8%,38.2%
2025 Dubai SF,W vs Muchova,1.04,1.13,78.1,3.2,5.3%,64.9%,11.1%,61.1%,38.2%,42.0%
2025 Dubai QF,W vs Noskova,1.19,1.28,59.1,3.7,10.5%,55.3%,13.9%,66.7%,36.4%,48.7%
2025 Dubai R16,W vs Sabalenka,1.09,1.51,43.7,2.2,19.2%,65.4%,9.1%,54.5%,50.0%,60.6%
2025 Linz QF,W vs Blinkova,1.11,1.46,54.8,2.2,12.1%,69.7%,16.7%,60.0%,46.3%,45.0%
2025 Linz R16,W vs Cirstea,1.01,1.57,45.8,2.2,3.3%,70.0%,0.0%,64.3%,54.8%,46.7%
2026 (2 matches),,0.92,0.84,74.2,3.2,17.2%,68.1%,9.3%,53.3%,34.8%,36.0%
2025 (22 matches),,1.02,1.06,58.2,2.6,8.0%,61.6%,7.7%,58.2%,41.1%,42.1%
2024 (9 matches),,1.01,0.91,57.8,2.7,6.5%,55.7%,4.8%,57.0%,38.2%,40.9%
2023 (7 matches),,1.08,1.11,61.2,2.5,2.6%,55.6%,2.0%,54.3%,43.2%,50.0%
2022 (9 matches),,1.01,1.06,55.8,2.7,7.3%,62.5%,4.2%,57.1%,43.0%,40.8%
Career (93 matches),,1.03,1.09,57.4,2.6,5.7%,60.0%,4.2%,57.3%,42.7%,45.0%
