Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R32,L vs Gibson,54,26,2.1,24.9%,12.0%,26,22,1.2,15.1%,12.8%,9.3%,4.7%,2.2,26.3%,12.0%
2026 Dubai R16,W vs Linette,18,18,1.0,14.4%,14.4%,15,15,1.0,13.0%,13.0%,7.8%,5.2%,0.5,8.8%,19.2%
2026 Abu Dhabi SF,L vs Bejlek,40,46,0.9,18.3%,21.1%,38,42,0.9,18.0%,19.9%,11.4%,6.6%,1.1,12.8%,11.9%
2025 Wuhan R16,L vs Paolini,18,22,0.8,15.3%,18.6%,13,20,0.7,11.7%,18.0%,6.3%,4.5%,1.0,11.9%,11.9%
2025 Wuhan R64,W vs Danilovic,28,24,1.2,18.5%,15.9%,20,21,1.0,15.6%,16.4%,14.1%,1.6%,0.4,11.3%,29.1%
2025 Seoul R16,W vs Lys,20,26,0.8,15.6%,20.3%,13,25,0.5,11.5%,22.1%,8.8%,1.8%,0.4,12.5%,28.1%
2025 US Open R128,L vs Eala,41,36,1.1,20.0%,17.6%,29,30,1.0,15.9%,16.5%,6.6%,8.2%,1.0,16.1%,15.6%
2025 Montreal QF,W vs Keys,15,14,1.1,14.3%,13.3%,10,12,0.8,11.2%,13.5%,3.4%,4.5%,0.9,21.9%,24.8%
2025 Montreal R16,W vs Swiatek,24,17,1.4,17.0%,12.1%,18,13,1.4,15.3%,11.0%,7.6%,6.8%,1.1,19.9%,17.7%
2025 Washington QF,L vs Kalinskaya,12,17,0.7,8.9%,12.6%,8,12,0.7,6.9%,10.3%,2.6%,4.3%,1.5,23.7%,15.6%
2025 Wimbledon R16,L vs Swiatek,7,17,0.4,8.4%,20.5%,6,15,0.4,8.5%,21.1%,2.8%,5.6%,1.1,21.7%,19.3%
2025 Wimbledon R64,W vs Kalinskaya,25,12,2.1,17.5%,8.4%,14,11,1.3,11.2%,8.8%,6.4%,4.8%,1.1,17.5%,16.1%
2025 Bad Homburg R16,L vs Andreeva,26,37,0.7,17.1%,24.3%,23,35,0.7,16.4%,25.0%,9.3%,5.7%,1.0,15.8%,15.1%
2025 Roland Garros R32,L vs Anisimova,16,22,0.7,10.2%,14.0%,13,17,0.8,9.0%,11.7%,4.8%,4.1%,1.0,24.2%,24.2%
2025 Rome R16,L vs Andreeva,23,44,0.5,11.7%,22.4%,21,39,0.5,11.5%,21.3%,5.5%,4.9%,0.9,18.9%,21.4%
2025 Madrid R64,L vs Bencic,30,32,0.9,21.1%,22.5%,24,26,0.9,19.4%,21.0%,14.5%,3.2%,1.0,16.2%,16.2%
2025 Indian Wells R32,L vs Andreeva,13,31,0.4,15.1%,36.0%,10,29,0.3,13.0%,37.7%,6.5%,6.5%,1.7,22.1%,12.8%
2025 Dubai F,L vs Andreeva,18,31,0.6,13.1%,22.6%,17,27,0.6,14.0%,22.3%,8.3%,5.8%,1.2,20.4%,16.8%
2025 Dubai SF,W vs Muchova,47,37,1.3,21.8%,17.1%,38,32,1.2,19.5%,16.4%,12.3%,4.6%,1.6,22.7%,13.9%
2025 Dubai QF,W vs Noskova,35,20,1.8,22.3%,12.7%,26,18,1.4,20.0%,13.8%,13.8%,3.8%,1.3,25.5%,19.1%
Career (69 matches),,1676,1796,0.9,17.0%,18.2%,1365,1574,0.9,15.5%,17.9%,8.5%,5.1%,1.0,17.6%,17.9%
