Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,10,2,83.3%,20-6,76.9%,137-85,61.7%,1-0,100.0%,12,69.1%,54.1%,5.1%,5.3%,61.3%,65.6%,48.1%,58.9%,51.5%,55.0%,1.25,W (2x)
2025,29,11,18,37.9%,27-38,41.5%,287-307,48.3%,2-6,25.0%,28,61.4%,36.2%,4.0%,6.4%,59.2%,63.1%,42.8%,54.8%,44.4%,49.5%,0.98,SF (W35 Bol)
2024,36,18,18,50.0%,42-39,51.9%,405-374,52.0%,3-8,27.3%,1,22.2%,44.4%,1.6%,6.3%,54.7%,45.7%,31.0%,39.1%,47.3%,42.9%,0.78,W (2x)
2023,43,21,22,48.8%,52-51,50.5%,475-461,50.7%,3-5,37.5%,2,45.0%,10.0%,0.7%,7.2%,49.0%,56.0%,42.3%,49.0%,34.5%,41.9%,0.68,W (W25 Poertschach)
2022,70,39,31,55.7%,91-74,55.2%,782-723,52.0%,4-8,33.3%,3,75.0%,28.3%,4.6%,4.9%,55.1%,72.6%,45.3%,60.4%,40.7%,50.7%,1.03,W (W25 Parnu)
2021,40,29,11,72.5%,62-26,70.5%,472-336,58.4%,4-4,50.0%,0,,,,,,,,,,,,W (4x)
2020,29,17,12,58.6%,37-26,58.7%,312-267,53.9%,2-3,40.0%,0,,,,,,,,,,,,F (2x)
2019,20,8,12,40.0%,18-25,41.9%,189-213,47.0%,0-3,0.0%,0,,,,,,,,,,,,F (W15 Batumi)
2018,13,4,9,30.8%,14-20,41.2%,152-167,47.6%,2-4,33.3%,0,,,,,,,,,,,,QF (Sharm El Sheikh $15K)
Career,292,157,135,53.8%,363-305,54.3%,3211-2933,52.3%,21-41,33.9%,46,63.1%,38.7%,4.1%,6.1%,58.7%,63.9%,43.8%,55.6%,45.4%,50.4%,1.02,
