Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 W60 Trnava R32,W vs Korpatsch,64% (7/11),50% (5/10),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2021 Gdynia R32,W vs Bondarenko,75% (6/8),75% (6/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Grodzisk Mazowiecki R32,L vs Leykina,50% (3/6),75% (3/4),0/0,0/0,0% (0/6),1/3,0/1,- (0/0),- (0/0)
2019 W25 Bytom R32,L vs Galfi,33% (2/6),0% (0/2),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,L vs Celik,75% (9/12),44% (7/16),1/3,0/0,56% (9/16),3/5,3/4,33% (2/6),40% (2/5)
2019 W15 Sharm El Sheikh R32,W vs Podlinska,64% (9/14),33% (4/12),2/4,1/3,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Daniels Sierra,33% (6/18),29% (2/7),0/7,0/0,56% (5/9),2/4,0/1,33% (2/6),40% (2/5)
2019 W15 Sharm El Sheikh R32,L vs Hoedt,50% (2/4),60% (3/5),0/0,0/0,50% (6/12),2/4,2/3,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Helgo,45% (5/11),80% (4/5),0/1,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2023 (1 matches),,63.6%,50.0%,100.0%,100.0%,66.7%,-,-,-,-
2021 (1 matches),,75.0%,75.0%,100.0%,100.0%,66.7%,-,-,-,-
2019 (7 matches),,50.7%,45.1%,20.0%,33.3%,49.3%,45.5%,50.0%,33.3%,40.0%
Career (9 matches),,54.4%,49.3%,36.8%,60.0%,51.2%,45.5%,50.0%,33.3%,40.0%
