Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,18,11,7,61.1%,24-16,60.0%,199-157,55.9%,1-3,25.0%,18,68.2%,44.3%,5.7%,6.2%,58.7%,65.7%,48.0%,58.4%,46.9%,52.5%,1.13
Clay,18,9,9,50.0%,19-20,48.7%,170-172,49.7%,2-1,66.7%,17,57.7%,42.1%,3.5%,5.8%,61.4%,61.4%,40.9%,53.5%,47.3%,50.3%,1.02
Finals,2,2,0,100.0%,4-0,100.0%,25-15,62.5%,1-0,100.0%,2,55.0%,68.4%,5.7%,5.0%,62.9%,56.8%,42.3%,51.4%,55.5%,53.5%,1.14
Semi-finals,3,2,1,66.7%,4-3,57.1%,30-28,51.7%,0-0,-,3,65.5%,37.9%,5.3%,5.3%,60.0%,72.5%,39.7%,59.4%,45.5%,52.1%,1.12
Quarter-finals,6,3,3,50.0%,7-7,50.0%,69-65,51.5%,1-1,50.0%,5,60.4%,43.4%,2.6%,6.1%,62.1%,59.1%,45.8%,54.0%,48.2%,50.9%,1.05
vs Righties,16,3,13,18.8%,10-27,27.0%,140-191,42.3%,1-3,25.0%,15,49.0%,34.7%,3.2%,7.5%,58.3%,56.5%,39.4%,49.4%,43.7%,46.6%,0.86
