Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2023-10-02),1243,7,,,,,,,,,227,355,,
2022,824,24,,,,,,,,,,,,
2021,852,31,,,,,,,,,,,,
2020,858,23,,,,,,,,,660,67,,
2019,813,23,,,,,,,,,587,78,,
2018,,,,,,,,,,,845,11,,
2017,814,19,,,,,,,,,493,91,,
2016,695,27,,,,,,,,,549,72,,
2015,1151,6,,,,,,,,,811,28,,
2014,995,9,,,,,,,,,1175,6,,
