Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Julia Grabher [AUT],0,3,0.0%,0,0,0,-,2016,2022,1,0.71,0.0%,8.0%,52.0%,73.1%,25.0%,50.0%,35.6%,28.6%,16.7%
3,Eliessa Vanlangendonck [BEL],2,1,66.7%,3,3,0,100.0%,2016,2019,0,,,,,,,,,,
3,Pia Cuk [SLO],1,2,33.3%,1,1,0,100.0%,2015,2016,0,,,,,,,,,,
3,Tena Lukas [CRO],0,3,0.0%,0,0,0,-,2011,2015,0,,,,,,,,,,
2,Marie Mettraux [SUI],1,1,50.0%,1,1,0,100.0%,2022,2022,0,,,,,,,,,,
2,Antonia Ruzic [CRO],0,2,0.0%,0,0,0,-,2022,2022,0,,,,,,,,,,
2,Anhzelika Isaeva [RUS],2,0,100.0%,1,0,1,0.0%,2018,2022,0,,,,,,,,,,
2,Julia Stamatova [BUL],0,2,0.0%,0,0,0,-,2015,2021,0,,,,,,,,,,
2,Anchisa Chanta [THA],1,1,50.0%,1,0,1,0.0%,2021,2021,0,,,,,,,,,,
2,Emilie Lindh Gallagher [GBR],0,2,0.0%,0,0,0,-,2021,2021,0,,,,,,,,,,
2,Ksenia Laskutova [RUS],1,1,50.0%,1,0,1,0.0%,2018,2020,0,,,,,,,,,,
2,Margarita Lazareva [RUS],1,1,50.0%,0,0,0,-,2017,2020,0,,,,,,,,,,
2,Sabrina Rittberger [GER],1,1,50.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
2,Iva Primorac [CRO],0,2,0.0%,0,0,0,-,2015,2019,0,,,,,,,,,,
2,Federica Arcidiacono [ITA],0,2,0.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
