Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Hersonnisos CH R32,L vs Wendelken,5.7,4.9,6.4,46.8%,34.0%,52.2%,61.0%,67.3%,26.0%,10.5,2.7,-12.0,-8.6
2022 Antwerp R32,L vs Thiem,4.3,5.5,3.1,36.0%,28.6%,20.0%,50.0%,63.3%,42.6%,0.5,0.6,1.0,3.3
Career (2 matches),,5.3,5.1,5.6,43.5%,32.8%,46.4%,58.8%,66.5%,29.6%,5.5,2.3,-5.5,-6.5
