Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,6,8,42.9%,16-17,48.5%,158-161,49.5%,3-4,42.9%,14,80.0%,19.7%,6.5%,3.7%,55.8%,73.8%,50.2%,63.4%,35.6%,49.5%,0.97,QF (New Delhi)
2025,46,23,23,50.0%,53-53,50.0%,531-526,50.2%,12-12,50.0%,46,78.7%,21.9%,4.9%,3.7%,58.6%,70.4%,52.3%,62.9%,37.6%,50.1%,1.01,W (Athens)
2024,34,14,20,41.2%,33-43,43.4%,372-400,48.2%,6-10,37.5%,34,79.4%,17.6%,6.0%,3.5%,58.7%,71.9%,52.0%,63.7%,34.6%,49.0%,0.95,SF (Cherbourg)
2023,46,19,27,41.3%,49-61,44.5%,518-556,48.2%,5-11,31.3%,46,78.5%,19.2%,6.5%,3.5%,57.1%,70.6%,52.8%,63.0%,35.0%,49.2%,0.95,SF (Lille)
2022,41,19,22,46.3%,44-51,46.3%,443-474,48.3%,7-10,41.2%,41,76.7%,20.1%,6.8%,3.6%,57.3%,71.3%,48.2%,61.4%,35.8%,48.9%,0.93,SF (2x)
2021,24,12,12,50.0%,33-29,53.2%,308-296,51.0%,5-6,45.5%,24,77.8%,24.3%,7.2%,3.0%,60.1%,70.3%,49.3%,61.9%,37.8%,49.9%,0.99,SF (2x)
2019,6,2,4,33.3%,5-8,38.5%,61-71,46.2%,0-2,0.0%,6,75.4%,18.5%,6.2%,5.2%,59.2%,72.0%,49.1%,62.6%,32.9%,48.3%,0.88,R16 (Columbus)
2017,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,0.0%,7.8%,54.7%,60.0%,37.9%,50.0%,38.8%,44.3%,0.78,R32 (Tempe)
2015,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Meerbusch)
Career,213,95,118,44.6%,233-266,46.7%,2403-2508,48.9%,38-55,40.9%,212,78.2%,20.3%,6.2%,3.6%,58.0%,71.0%,50.9%,62.6%,36.0%,49.4%,0.96,
