Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,136,66,70,48.5%,159-159,50.0%,1580-1588,49.9%,28-37,43.1%,136,79.8%,20.4%,7.0%,3.5%,58.6%,72.2%,51.5%,63.6%,35.9%,49.9%,0.99
Clay,75,29,46,38.7%,74-103,41.8%,806-895,47.4%,10-17,37.0%,74,74.8%,20.6%,4.5%,3.6%,57.2%,68.6%,49.8%,60.6%,36.6%,48.6%,0.93
Carpet,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,85.0%,0.0%,11.5%,5.7%,49.2%,83.3%,54.8%,68.9%,17.9%,44.4%,0.57
Finals,1,1,0,100.0%,2-1,66.7%,17-13,56.7%,0-0,-,1,73.3%,40.0%,1.2%,3.5%,65.9%,66.1%,44.8%,58.8%,48.3%,53.4%,1.17
Semi-finals,8,1,7,12.5%,5-14,26.3%,85-108,44.0%,1-3,25.0%,8,72.3%,16.8%,5.5%,3.3%,60.0%,66.4%,51.7%,60.5%,34.6%,47.6%,0.87
Quarter-finals,24,8,16,33.3%,22-35,38.6%,254-303,45.6%,4-6,40.0%,24,74.1%,17.7%,6.4%,3.6%,59.9%,69.5%,48.5%,61.1%,35.3%,48.1%,0.91
vs Righties,170,76,94,44.7%,185-212,46.6%,1909-2004,48.8%,35-44,44.3%,170,77.5%,20.5%,6.0%,3.5%,58.0%,70.5%,50.5%,62.1%,36.3%,49.3%,0.96
vs Lefties,26,7,19,26.9%,21-40,34.4%,287-330,46.5%,1-10,9.1%,26,81.3%,13.7%,6.8%,3.2%,59.2%,73.5%,52.9%,65.1%,31.8%,48.5%,0.91
