Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Kyrian Jacquet [FRA],1,3,25.0%,2,0,2,0.0%,2023,2025,4,0.87,4.3%,3.3%,56.9%,66.9%,53.8%,61.2%,33.6%,69.6%,35.7%
4,Mats Rosenkranz [GER],1,3,25.0%,2,1,1,50.0%,2019,2024,2,1.13,8.2%,1.3%,66.5%,70.5%,58.5%,66.5%,38.0%,57.1%,17.4%
4,Manuel Guinard [FRA],2,2,50.0%,2,1,1,50.0%,2021,2024,4,1.08,6.5%,3.1%,59.2%,72.9%,55.1%,65.6%,37.2%,50.0%,25.0%
4,Laurent Lokoli [FRA],3,1,75.0%,1,1,0,100.0%,2018,2024,3,1.19,6.7%,2.5%,57.1%,79.6%,52.9%,68.1%,38.0%,50.0%,30.4%
4,Joris De Loore [BEL],1,3,25.0%,2,1,1,50.0%,2014,2023,2,0.79,3.4%,0.6%,65.0%,67.0%,53.2%,62.1%,30.1%,70.6%,22.2%
3,Antoine Escoffier [FRA],0,3,0.0%,1,1,0,100.0%,2016,2025,3,0.86,4.5%,2.4%,53.4%,62.9%,53.9%,58.7%,35.6%,70.0%,13.0%
3,Luca Potenza [ITA],2,1,66.7%,2,1,1,50.0%,2021,2025,3,1.09,12.2%,6.1%,53.4%,80.0%,45.1%,63.7%,39.4%,66.7%,43.5%
3,Oriol Roca Batalla [ESP],2,1,66.7%,3,1,2,33.3%,2022,2025,3,0.93,1.7%,2.1%,60.4%,70.1%,50.0%,62.2%,35.1%,76.7%,28.6%
3,Marek Gengel [CZE],2,1,66.7%,2,1,1,50.0%,2023,2025,2,1.12,10.4%,2.6%,62.7%,72.7%,50.0%,64.2%,40.1%,33.3%,34.8%
3,Harold Mayot [FRA],0,3,0.0%,1,0,1,0.0%,2021,2024,3,0.78,6.8%,3.4%,64.1%,61.4%,43.2%,54.9%,35.0%,54.8%,37.5%
3,Dan Added [FRA],1,2,33.3%,1,0,1,0.0%,2022,2024,3,0.98,7.2%,5.3%,62.8%,70.0%,50.6%,62.8%,36.6%,58.8%,27.3%
3,Constant Lestienne [FRA],0,3,0.0%,3,0,3,0.0%,2014,2024,2,0.87,6.9%,3.5%,50.9%,59.1%,48.2%,53.8%,40.0%,50.0%,50.0%
3,Kenny De Schepper [FRA],1,2,33.3%,1,0,1,0.0%,2023,2024,3,0.83,7.6%,1.4%,62.6%,70.7%,51.0%,63.3%,30.3%,75.0%,40.0%
3,Oscar Otte [GER],2,1,66.7%,2,1,1,50.0%,2015,2024,2,1.24,8.8%,3.1%,62.7%,81.0%,56.9%,72.0%,34.7%,66.7%,36.4%
3,Calvin Hemery [FRA],1,2,33.3%,2,0,2,0.0%,2014,2023,2,1.04,6.0%,1.5%,53.4%,78.9%,56.5%,68.4%,32.9%,40.0%,40.0%
