Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Hersonnisos CH R32,L vs Wendelken,18.5%,30.3%,55.4%,25.1%,25.7%,40.5%,54.5%,36.4%,45.8%,38.0%,28.6%,7.5%,15.0%,56.8%,-45
2022 Antwerp R32,L vs Thiem,11.9%,28.6%,42.9%,21.9%,17.4%,43.5%,47.4%,35.7%,53.8%,40.0%,100.0%,5.9%,11.8%,37.5%,-60
Career (2 matches),,16.8%,29.8%,52.0%,24.3%,23.7%,41.2%,52.7%,36.2%,48.6%,38.3%,37.5%,7.0%,14.0%,50.9%,-49
