Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Hersonissos 6 CH R32,L vs Wendelken,41% (7/17),43% (3/7),1/4,44% (7/16),43% (3/7),1/3,0/0,3/3,0/0,2/2
2022 Antwerp R32,L vs Thiem,0% (0/8),- (0/0),0/2,50% (4/8),0% (0/4),0/0,0/0,0/2,0/0,0/1
2019 M15 Brussels QF,L vs Den Heijer,47% (8/17),63% (5/8),1/6,44% (8/18),13% (1/8),3/4,0/0,1/2,0/0,1/1
2019 M15 Brussels R16,W vs Bovy,82% (9/11),78% (7/9),3/5,46% (6/13),17% (1/6),5/7,2/2,1/1,1/1,0/0
2019 M25 Getxo R32,W vs Pla Malfeito,36% (4/11),75% (3/4),0/1,27% (3/11),67% (2/3),3/3,2/2,1/1,1/1,0/0
2019 M25 Lasne R16,L vs Mena,10% (1/10),0% (0/1),0/1,33% (3/9),33% (1/3),0/0,0/0,1/2,0/0,1/1
2019 M25 Lasne R32,W vs De Lovinfosse,75% (6/8),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 M15 Troisdorf QF,L vs Gutierrez,40% (6/15),83% (5/6),0/6,53% (8/15),13% (1/8),3/5,1/1,3/4,0/0,0/1
2019 M15 Troisdorf R16,W vs Van Den Berg,62% (8/13),75% (6/8),1/2,42% (5/12),40% (2/5),3/4,0/0,0/1,0/0,0/0
2019 M15 Troisdorf R32,W vs Saito,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 M15 Cancun SF,L vs Grenier,43% (6/14),67% (4/6),1/3,40% (6/15),17% (1/6),3/4,1/1,1/3,0/0,1/2
2019 M15 Cancun QF,W vs Craig,50% (5/10),60% (3/5),0/1,10% (1/10),0% (0/1),3/3,1/1,2/2,0/0,0/0
2019 M15 Cancun R16,W vs Brymer,50% (4/8),100% (4/4),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2019 M15 Cancun QF,L vs Arconada,33% (3/9),33% (1/3),0/3,63% (5/8),20% (1/5),1/1,0/0,0/1,0/0,0/0
2019 M15 Cancun R16,W vs Nakagawa,29% (5/17),40% (2/5),0/2,24% (4/17),50% (2/4),1/1,0/0,3/3,0/0,0/0
2019 M15 Cancun R32,W vs Statham,30% (3/10),100% (3/3),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2019 M15 Faro QF,L vs Ehrat,0% (0/8),- (0/0),0/3,71% (5/7),20% (1/5),0/0,0/0,1/2,0/0,1/1
2019 M15 Faro R16,W vs Monteiro,50% (7/14),71% (5/7),1/2,20% (3/15),33% (1/3),4/4,1/1,2/2,0/0,0/0
2019 M15 Faro R32,W vs Guerrieri,100% (6/6),100% (6/6),1/1,14% (1/7),0% (0/1),5/5,1/1,0/0,1/1,0/0
2019 M15 Sharm El Sheikh SF,L vs Sun,18% (2/11),50% (1/2),0/2,27% (3/11),33% (1/3),1/1,0/0,4/4,0/0,1/1
2025 (1 matches),,41.2%,42.9%,25.0%,43.8%,42.9%,33.3%,-,100.0%,-,100.0%
2022 (1 matches),,0.0%,-,0.0%,50.0%,0.0%,-,-,0.0%,-,0.0%
2019 (21 matches),,44.3%,72.3%,25.0%,29.0%,26.9%,88.7%,89.5%,73.3%,100.0%,71.4%
2017 (1 matches),,44.4%,25.0%,33.3%,62.5%,20.0%,100.0%,-,0.0%,-,-
2016 (2 matches),,31.0%,77.8%,20.0%,46.7%,14.3%,57.1%,50.0%,60.0%,0.0%,0.0%
Career (26 matches),,41.6%,69.4%,23.7%,33.1%,24.7%,83.6%,85.7%,68.3%,83.3%,63.6%
