Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Hersonissos 6 CH R32,L vs Wendelken,60% (12/20),25% (3/12),1/5,0/1,69% (9/13),0/2,0/1,71% (10/14),29% (4/14)
2022 Antwerp R32,L vs Thiem,57% (4/7),- (0/0),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 M15 Brussels QF,L vs Den Heijer,53% (8/15),38% (5/13),1/1,0/0,13% (1/8),5/7,2/3,- (0/0),- (0/0)
2019 M15 Brussels R16,W vs Bovy,100% (6/6),41% (7/17),2/2,1/1,17% (1/6),2/2,0/0,- (0/0),- (0/0)
2019 M25 Getxo R32,W vs Pla Malfeito,53% (10/19),43% (3/7),2/10,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 M25 Lasne R16,L vs Mena,39% (7/18),0% (0/2),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2019 M25 Lasne R32,W vs De Lovinfosse,100% (7/7),50% (5/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Troisdorf QF,L vs Gutierrez,50% (8/16),63% (5/8),1/1,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 M15 Troisdorf R16,W vs Van Den Berg,69% (9/13),55% (6/11),2/2,1/1,57% (4/7),0/1,0/0,- (0/0),- (0/0)
2019 M15 Troisdorf R32,W vs Saito,90% (9/10),43% (3/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun SF,L vs Grenier,71% (10/14),44% (4/9),1/3,0/0,55% (6/11),2/4,1/2,- (0/0),- (0/0)
2019 M15 Cancun QF,W vs Craig,64% (9/14),38% (3/8),2/5,1/3,67% (2/3),0/0,0/0,86% (6/7),29% (2/7)
2019 M15 Cancun R16,W vs Brymer,62% (8/13),50% (4/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Cancun QF,L vs Arconada,57% (4/7),10% (1/10),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 M15 Cancun R16,W vs Nakagawa,68% (15/22),15% (2/13),2/2,1/1,67% (4/6),3/4,0/0,67% (4/6),50% (3/6)
2019 M15 Cancun R32,W vs Statham,82% (9/11),75% (3/4),2/4,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Faro QF,L vs Ehrat,75% (3/4),- (0/0),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2019 M15 Faro R16,W vs Monteiro,81% (13/16),63% (5/8),2/2,1/1,33% (1/3),2/3,0/0,67% (4/6),17% (1/6)
2019 M15 Faro R32,W vs Guerrieri,43% (6/14),50% (6/12),2/6,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh SF,L vs Sun,90% (9/10),10% (1/10),0/0,0/0,67% (4/6),0/2,0/1,67% (4/6),17% (1/6)
2025 (1 matches),,60.0%,25.0%,20.0%,0.0%,69.2%,0.0%,0.0%,71.4%,28.6%
2022 (1 matches),,57.1%,-,-,-,20.0%,0.0%,0.0%,-,-
2019 (21 matches),,64.9%,40.1%,53.4%,66.7%,47.9%,48.5%,41.7%,74.2%,30.0%
2017 (1 matches),,33.3%,20.0%,-,-,66.7%,0.0%,0.0%,-,-
2016 (2 matches),,60.0%,53.8%,33.3%,0.0%,47.8%,42.9%,33.3%,71.4%,42.9%
Career (26 matches),,62.9%,39.6%,49.3%,60.9%,50.3%,41.3%,33.3%,73.1%,31.4%
