Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 US Open R128,L vs Tjen,20,29,0.7,11.4%,16.6%,12,26,0.5,7.6%,16.6%,6.4%,1.3%,0.9,16.0%,18.3%
2025 Cincinnati SF,L vs Paolini,33,48,0.7,18.0%,26.2%,23,44,0.5,14.0%,26.8%,6.7%,6.1%,0.9,8.7%,9.8%
2025 Cincinnati R16,W vs Linette,19,19,1.0,15.2%,15.2%,15,17,0.9,13.5%,15.3%,8.1%,5.4%,0.5,8.0%,16.0%
2025 Montreal R64,W vs Danilovic,12,14,0.9,10.8%,12.6%,10,12,0.8,9.9%,11.9%,6.9%,3.0%,0.5,9.0%,18.9%
2025 Charleston R32,L vs Anisimova,10,11,0.9,10.0%,11.0%,9,8,1.1,9.8%,8.7%,8.7%,1.1%,0.8,13.0%,16.0%
2025 Charleston R64,W vs Mateas,25,16,1.6,25.3%,16.2%,20,16,1.3,22.2%,17.8%,12.2%,10.0%,0.3,6.1%,23.2%
2025 Miami R64,L vs Andreeva,11,35,0.3,11.5%,36.5%,7,28,0.3,8.6%,34.6%,4.9%,3.7%,1.4,15.6%,11.5%
2025 Doha R64,L vs Linette,38,38,1.0,22.4%,22.4%,34,36,0.9,21.5%,22.8%,13.9%,7.6%,2.3,15.9%,7.1%
2025 Australian Open R16,L vs Svitolina,14,25,0.6,13.7%,24.5%,14,25,0.6,14.9%,26.6%,9.6%,5.3%,0.8,13.7%,16.7%
2025 Australian Open R128,W vs Gadecki,11,9,1.2,14.1%,11.5%,10,8,1.3,13.9%,11.1%,8.3%,5.6%,0.4,9.0%,24.4%
2024 Tokyo R32,L vs Tomova,24,39,0.6,15.9%,25.8%,23,39,0.6,15.6%,26.5%,4.1%,11.6%,1.7,13.2%,7.9%
2024 US Open R128,L vs Mertens,20,35,0.6,11.7%,20.5%,17,33,0.5,11.0%,21.3%,7.7%,1.9%,0.6,11.7%,18.1%
2024 Wimbledon R128,L vs Krejcikova,32,48,0.7,12.7%,19.0%,26,45,0.6,11.1%,19.2%,6.4%,3.8%,0.7,11.5%,17.1%
2024 Berlin R16,L vs Rybakina,11,35,0.3,7.9%,25.2%,10,32,0.3,7.8%,25.0%,7.0%,0.8%,0.4,12.9%,29.5%
2024 Rome R64,L vs Kerber,12,23,0.5,14.0%,26.7%,11,22,0.5,13.6%,27.2%,7.4%,6.2%,1.0,12.8%,12.8%
2024 Stuttgart R32,W vs Krejcikova,30,56,0.5,13.8%,25.8%,26,54,0.5,12.7%,26.5%,6.9%,5.9%,0.5,13.8%,26.3%
2024 Charleston QF,L vs Sakkari,13,40,0.3,12.1%,37.4%,11,40,0.3,10.9%,39.6%,5.0%,5.0%,0.7,13.1%,18.7%
2023 Tokyo F,W vs Pegula,18,18,1.0,16.5%,16.5%,17,17,1.0,16.7%,16.7%,9.8%,6.9%,0.3,6.4%,22.0%
2023 Tokyo QF,W vs Swiatek,11,22,0.5,6.7%,13.5%,7,20,0.4,4.7%,13.3%,3.3%,1.3%,0.4,11.0%,26.4%
2023 San Diego R32,L vs Kenin,16,20,0.8,14.4%,18.0%,12,15,0.8,12.0%,15.0%,6.0%,5.0%,0.8,12.6%,15.3%
Career (89 matches),,2146,2673,0.8,16.6%,20.7%,1768,2467,0.7,15.1%,21.1%,7.4%,4.6%,0.8,11.8%,15.2%
