Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,50,27,23,54.0%,64-52,55.2%,541-525,50.8%,8-1,88.9%,50,68.9%,32.3%,7.1%,4.0%,58.7%,67.8%,46.3%,58.9%,42.7%,50.6%,1.04,SF (Cincinnati)
2024,41,16,25,39.0%,41-54,43.2%,450-481,48.3%,6-5,54.5%,41,65.4%,31.3%,4.9%,2.9%,61.0%,64.0%,45.9%,56.9%,42.2%,49.5%,0.98,SF (Seoul)
2023,58,34,24,58.6%,72-60,54.5%,645-611,51.4%,10-7,58.8%,56,69.6%,33.4%,6.9%,3.4%,60.2%,67.3%,47.3%,59.4%,43.1%,51.1%,1.06,W (Tokyo)
2022,59,39,20,66.1%,79-52,60.3%,679-580,53.9%,8-12,40.0%,58,76.9%,31.2%,7.1%,3.6%,61.5%,68.5%,49.9%,61.3%,42.3%,51.7%,1.09,F (3x)
2021,57,33,24,57.9%,73-60,54.9%,666-623,51.7%,10-8,55.6%,56,69.9%,32.3%,7.0%,4.5%,53.9%,68.6%,46.3%,58.4%,42.2%,50.3%,1.01,W (Charleston 1)
2020,26,12,14,46.2%,30-34,46.9%,286-320,47.2%,7-1,87.5%,26,67.2%,26.4%,6.6%,3.9%,60.4%,66.0%,44.5%,57.5%,40.5%,48.8%,0.95,SF (Hobart)
2019,47,27,20,57.4%,60-49,55.0%,531-487,52.2%,5-7,41.7%,46,68.7%,35.7%,6.8%,3.8%,56.3%,68.1%,44.8%,57.9%,43.7%,50.8%,1.04,SF (3x)
2018,11,6,5,54.5%,13-13,50.0%,121-131,48.0%,4-1,80.0%,11,66.4%,28.8%,8.7%,4.2%,59.4%,68.0%,40.2%,56.7%,41.7%,49.2%,0.96,QF (2x)
2014,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,
Career,350,194,156,55.4%,432-376,53.5%,3923-3770,51.0%,58-42,58.0%,344,69.8%,32.0%,6.8%,3.8%,58.7%,67.4%,46.4%,58.7%,42.5%,50.5%,1.03,
