Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,5,5,0,100.0%,10-3,76.9%,69-46,60.0%,1-0,100.0%,5,82.1%,37.9%,7.5%,6.1%,54.6%,70.9%,57.7%,64.9%,44.9%,54.4%,1.28,W (Guadalajara)
2018,17,9,8,52.9%,20-20,50.0%,196-179,52.3%,0-4,0.0%,3,57.6%,18.8%,2.2%,2.5%,67.7%,56.1%,43.3%,52.0%,39.1%,46.2%,0.81,W (Yokohama $25K)
2017,36,21,15,58.3%,47-35,57.3%,387-363,51.6%,7-3,70.0%,6,55.4%,42.1%,7.3%,5.1%,58.1%,63.4%,34.6%,51.3%,44.8%,48.1%,0.92,SF (3x)
2016,51,34,17,66.7%,71-45,61.2%,593-507,53.9%,5-9,35.7%,2,65.0%,35.0%,7.9%,6.3%,60.3%,69.7%,36.0%,56.3%,43.4%,49.4%,1.00,W (2x)
2015,30,15,15,50.0%,38-33,53.5%,340-322,51.4%,4-3,57.1%,0,,,,,,,,,,,,F (Andijan $25K)
2014,44,27,17,61.4%,58-38,60.4%,487-415,54.0%,11-7,61.1%,0,,,,,,,,,,,,W (Astana 10K)
2013,10,4,6,40.0%,8-14,36.4%,108-110,49.5%,1-2,33.3%,0,,,,,,,,,,,,SF (Kazan 50K)
2012,5,3,2,60.0%,5-5,50.0%,49-45,52.1%,0-0,-,0,,,,,,,,,,,,SF (Moscow 25K)
Career,198,118,80,59.6%,257-193,57.1%,2229-1987,52.9%,29-28,50.9%,16,66.1%,35.3%,6.2%,4.9%,59.6%,64.3%,44.7%,56.3%,43.5%,49.9%,1.00,
