Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Mertens,91.6,101.6,6.5,104.5,99.8,116,89,78.6,4.0,79.5,75.0,91,72
2023 US Open R128,L vs Pera,96.5,101.8,6.1,102.4,101.0,112,82,86.3,4.1,84.0,85.5,92,79
2023 Wimbledon R128,W vs Kanepi,95.2,100.8,7.1,104.2,98.6,110,86,83.8,4.9,88.3,81.0,95,75
2022 US Open R16,L vs Jabeur,95.0,101.1,7.5,104.3,91.6,112,87,80.9,4.5,84.0,84.0,87,71
2022 US Open R32,W vs Galfi,98.5,102.7,7.7,105.4,94.2,110,80,81.7,6.1,,83.0,91,73
2022 US Open R64,W vs Zanevska,94.3,102.0,9.0,105.0,94.8,113,76,79.6,7.6,86.0,81.4,92,65
2022 US Open R128,W vs Vekic,96.4,105.0,8.1,104.9,105.6,113,65,79.6,6.7,,74.4,90,67
2021 US Open R128,L vs Cirstea,95.6,104.1,5.4,104.8,101.0,113,91,83.7,4.6,84.2,,92,75
2019 Wimbledon R64,L vs Wozniacki,97.1,108.0,4.3,109.8,101.5,114,95,84.2,4.2,89.4,81.6,95,77
2019 Roland Garros R32,L vs Kanepi,91.3,101.6,6.4,,,110,81,77.4,5.0,,,90,71
2019 Roland Garros R128,W vs Wozniacki,90.5,104.1,5.4,,,111,84,75.8,5.0,,,90,65
Career (11 matches),,94.3,103.0,6.5,105.1,99.3,116,65,80.7,4.9,85.0,80.8,95,65
