Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),58,1055,41,1836,42,1786,35,1765,34,1710,9,6377,,
2025,30,1558,40,1836,40,1786,37,1765,35,1710,6,6635
2024,72,888,62,1773,61,1723,48,1732,43,1682,17,4120
2023,19,2520,17,1919,20,1860,13,1850,14,1775,,
2022,9,2795,19,1927,20,1877,14,1839,17,1766,,
2021,31,1870,39,1857,41,1802,22,1823,43,1686,,
2020,46,1453,26,1853,29,1822,44,1716,,,24,3250
2019,41,1351,39,1860,42,1802,44,1741,35,1723,27,2544
2018,133,451,159,1584,183,1483,116,1576,121,1513,70,1198
2017,233,237,172,1513,168,1478,166,1429,147,1432,58,1277
2016,202,270,,,,,,,,,97,815
2015,392,91,,,,,,,,,217,301
2014,316,113,,,,,,,,,184,321
2013,708,34,,,,,,,,,442,116
2012,713,27,,,,,,,,,882,21
