Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R128,L vs Tjen,0.93,0.81,65.5,2.4,10.6%,66.0%,6.8%,54.5%,34.1%,35.0%
2025 Cincinnati R16,W vs Linette,1.01,1.60,45.9,2.5,6.7%,73.3%,7.4%,66.7%,40.0%,54.5%
2025 Montreal R64,W vs Danilovic,1.08,2.15,44.8,2.4,0.0%,83.3%,9.1%,72.7%,45.5%,40.6%
2025 Charleston R32,L vs Anisimova,0.86,0.56,39.1,2.2,4.2%,54.2%,0.0%,54.5%,32.1%,26.9%
2025 Charleston R64,W vs Mateas,1.05,2.32,30.8,2.0,15.8%,73.7%,11.1%,72.2%,61.3%,58.1%
2025 Miami R64,L vs Andreeva,1.03,0.40,33.6,2.0,10.0%,36.7%,3.4%,51.7%,26.3%,16.7%
2025 Doha R64,L vs Linette,0.96,0.83,68.2,4.7,7.0%,55.8%,2.6%,51.3%,32.6%,47.6%
2025 Australian Open R16,L vs Svitolina,0.89,0.64,46.3,3.5,0.0%,50.0%,0.0%,43.5%,27.6%,50.0%
2025 Australian Open R128,W vs Gadecki,1.19,2.79,29.1,2.3,0.0%,73.7%,5.6%,72.2%,57.1%,70.0%
2024 Tokyo R32,L vs Tomova,1.00,0.75,55.6,3.0,0.0%,48.8%,2.4%,57.1%,25.0%,46.9%
2024 US Open R128,L vs Mertens,0.91,0.82,66.6,7.4,4.4%,44.4%,2.4%,64.3%,36.4%,47.5%
2024 Wimbledon R128,L vs Krejcikova,0.90,0.92,83.6,3.6,1.5%,66.2%,8.3%,53.3%,40.0%,41.9%
2024 Berlin R16,L vs Rybakina,0.96,0.70,52.2,2.1,0.0%,59.0%,2.6%,52.6%,31.3%,33.3%
2024 Rome R64,L vs Kerber,1.00,0.55,43.0,2.1,5.3%,36.8%,0.0%,50.0%,34.6%,28.0%
2024 Stuttgart R32,W vs Krejcikova,1.19,1.14,71.7,12.8,4.8%,60.3%,1.7%,55.9%,41.2%,38.6%
2024 Charleston QF,L vs Sakkari,1.03,0.66,51.7,2.7,3.6%,42.9%,4.0%,48.0%,35.7%,34.6%
2023 Tokyo F,W vs Pegula,1.04,2.04,46.8,2.1,3.6%,75.0%,0.0%,75.0%,55.2%,42.9%
2023 Tokyo QF,W vs Swiatek,1.28,1.34,53.1,2.8,6.8%,68.2%,2.6%,60.5%,31.0%,43.6%
2023 US Open R128,L vs Pera,0.93,0.80,59.9,2.9,2.9%,50.0%,6.9%,58.6%,38.6%,40.5%
2023 Wimbledon R64,L vs Vondrousova,0.99,0.63,47.1,2.3,4.7%,53.5%,0.0%,45.2%,27.6%,37.5%
2025 (9 matches),,0.99,1.04,48.3,2.5,6.5%,61.8%,5.0%,58.3%,39.2%,44.7%
2024 (7 matches),,0.99,0.83,64.9,3.3,2.7%,54.3%,3.5%,55.3%,35.8%,39.8%
2023 (18 matches),,1.00,1.00,56.7,2.6,8.8%,59.7%,5.0%,57.7%,40.7%,41.5%
2022 (10 matches),,1.01,0.99,54.5,2.6,7.1%,58.5%,5.6%,57.4%,40.7%,41.1%
2021 (15 matches),,1.03,0.93,63.4,3.1,8.4%,56.5%,4.6%,57.4%,39.6%,38.0%
Career (187 matches),,1.03,1.02,58.9,2.9,6.3%,57.3%,4.4%,56.1%,42.4%,43.4%
