Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R128,L vs Tjen,79% (11/14),38% (3/8),1/1,0/0,64% (7/11),0/2,0/1,- (0/0),- (0/0)
2025 Cincinnati R16,W vs Linette,53% (8/15),80% (4/5),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Montreal R64,W vs Danilovic,90% (9/10),43% (3/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Charleston R32,L vs Anisimova,100% (4/4),0% (0/4),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2025 Charleston R64,W vs Mateas,86% (6/7),33% (6/18),2/5,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Miami R64,L vs Andreeva,15% (2/13),0% (0/2),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2025 Doha R64,L vs Linette,62% (8/13),33% (2/6),1/2,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open R16,L vs Svitolina,75% (3/4),67% (2/3),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2025 Australian Open R128,W vs Gadecki,67% (6/9),75% (6/8),2/6,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2024 Tokyo R32,L vs Tomova,41% (7/17),50% (2/4),0/0,0/0,56% (5/9),5/7,1/2,40% (2/5),20% (1/5)
2024 US Open R128,L vs Mertens,64% (9/14),57% (4/7),1/1,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Krejcikova,48% (12/25),26% (5/19),1/6,0/0,40% (4/10),1/3,1/2,78% (7/9),40% (4/10)
2024 Berlin R16,L vs Rybakina,41% (7/17),67% (2/3),0/0,0/0,64% (7/11),3/5,3/4,- (0/0),- (0/0)
2024 Rome R64,L vs Kerber,100% (3/3),- (0/0),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2024 Stuttgart R32,W vs Krejcikova,44% (12/27),63% (5/8),2/4,1/1,69% (9/13),0/1,0/0,- (0/0),- (0/0)
2024 Charleston QF,L vs Sakkari,44% (4/9),67% (2/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2023 Tokyo F,W vs Pegula,75% (9/12),80% (4/5),2/5,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2023 Tokyo QF,W vs Swiatek,58% (11/19),38% (3/8),2/4,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2023 US Open R128,L vs Pera,50% (7/14),17% (2/12),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Vondrousova,26% (5/19),33% (1/3),0/0,0/0,67% (8/12),0/2,0/1,- (0/0),- (0/0)
2025 (9 matches),,64.0%,42.6%,55.6%,57.1%,51.9%,16.7%,16.7%,-,-
2024 (7 matches),,48.2%,45.5%,36.4%,100.0%,49.2%,43.5%,50.0%,64.3%,33.3%
2023 (18 matches),,58.6%,41.0%,50.0%,40.9%,50.4%,41.7%,52.6%,73.3%,40.0%
2022 (10 matches),,63.6%,39.7%,45.0%,80.0%,57.3%,43.5%,45.5%,20.0%,40.0%
2021 (15 matches),,58.4%,45.1%,53.6%,60.0%,55.1%,45.9%,47.1%,55.8%,41.5%
Career (187 matches),,57.5%,45.0%,50.9%,55.2%,55.0%,46.4%,46.5%,60.6%,45.5%
