Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 US Open R64,L vs Alcaraz,60% (9/15),10% (1/10),0/0,0/0,50% (5/10),1/4,0/1,40% (2/5),33% (2/6)
2023 US Open R128,W vs Pella,80% (16/20),50% (2/4),3/5,1/1,100% (2/2),0/0,0/0,83% (5/6),33% (2/6)
2023 Wimbledon R128,L vs Barrere,47% (17/36),20% (2/10),1/6,0/0,54% (7/13),3/6,0/1,83% (5/6),40% (2/5)
2022 Miami R16,L vs Hurkacz,78% (7/9),25% (1/4),0/0,0/0,25% (1/4),0/2,0/1,20% (1/5),40% (2/5)
2022 Indian Wells R32,L vs Berrettini,67% (8/12),33% (1/3),0/3,0/0,25% (1/4),2/4,0/1,- (0/0),- (0/0)
2021 US Open QF,L vs Zverev,85% (11/13),67% (2/3),0/1,0/0,56% (5/9),0/3,0/1,57% (4/7),29% (2/7)
2021 US Open R16,W vs Opelka,82% (18/22),35% (6/17),3/6,1/1,50% (1/2),0/1,0/0,57% (4/7),29% (2/7)
2021 US Open R32,W vs Shapovalov,76% (13/17),56% (5/9),3/5,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2021 US Open R64,W vs Escobedo,68% (13/19),33% (5/15),3/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,W vs Khachanov,75% (18/24),36% (5/14),3/4,1/1,43% (3/7),0/2,0/0,- (0/0),- (0/0)
2021 Wimbledon R64,L vs Rublev,64% (7/11),100% (1/1),0/0,0/0,25% (2/8),0/3,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Berankis,56% (15/27),23% (3/13),3/5,1/1,67% (2/3),4/4,0/0,86% (6/7),29% (2/7)
2021 Roland Garros R64,L vs Norrie,72% (13/18),100% (1/1),1/2,0/0,44% (4/9),0/3,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Sonego,68% (15/22),33% (4/12),3/9,1/5,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2021 Dubai F,L vs Karatsev,83% (5/6),0% (0/2),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2021 Australian Open R32,L vs Mcdonald,43% (9/21),50% (2/4),0/1,0/0,44% (4/9),1/4,0/1,75% (6/8),13% (1/8)
2021 Australian Open R64,W vs Popyrin,81% (21/26),50% (4/8),3/4,1/1,50% (2/4),1/3,0/0,67% (4/6),17% (1/6)
2021 Australian Open R128,W vs Torpegaard,85% (17/20),45% (5/11),3/5,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2020 Roland Garros R64,L vs Berrettini,68% (13/19),22% (2/9),1/1,0/0,44% (4/9),4/7,2/3,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Popyrin,64% (16/25),25% (2/8),3/9,1/4,- (0/0),0/0,0/0,63% (5/8),50% (4/8)
2023 (3 matches),,59.2%,20.8%,36.4%,100.0%,56.0%,40.0%,0.0%,70.6%,35.3%
2022 (2 matches),,71.4%,28.6%,0.0%,-,25.0%,33.3%,0.0%,20.0%,40.0%
2021 (13 matches),,71.1%,39.1%,55.6%,66.7%,56.6%,23.1%,0.0%,68.6%,22.9%
2020 (8 matches),,69.4%,34.9%,52.4%,37.5%,56.5%,57.6%,70.6%,45.0%,45.0%
2019 (35 matches),,63.8%,40.8%,62.0%,65.5%,59.3%,43.1%,51.5%,61.8%,42.9%
Career (101 matches),,65.2%,38.2%,55.7%,56.0%,58.4%,51.1%,51.4%,62.8%,38.0%
