Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Wimbledon R128,W vs Michelsen,3.5,3.0,4.0,53.0%,35.9%,59.1%,56.0%,47.2%,32.6%,10.5,5.2,-9.0,-5.8
2023 US Open R64,L vs Alcaraz,4.5,4.1,4.9,43.4%,46.7%,52.6%,38.5%,52.9%,14.8%,-0.5,-0.3,5.0,3.6
2022 Miami R16,L vs Hurkacz,4.1,3.8,4.4,47.4%,33.3%,20.0%,50.0%,57.5%,12.5%,-2.5,-2.3,-12.5,-16.9
2022 Indian Wells R16,L vs Berrettini,3.0,3.2,2.9,46.7%,39.1%,50.0%,60.0%,62.3%,11.5%,5.5,6.6,-9.0,-20.0
2021 Dubai F,L vs Karatsev,3.7,3.4,3.9,50.8%,33.3%,9.1%,50.0%,52.9%,21.6%,-6.0,-7.4,-0.5,-0.9
2020 Adelaide F,L vs Rublev,3.6,3.5,3.7,37.5%,47.1%,25.0%,28.6%,50.0%,22.1%,-6.5,-10.5,-2.0,-3.8
2020 Adelaide SF,W vs Paul,3.8,3.5,4.1,59.8%,56.5%,23.5%,42.9%,47.7%,14.5%,12.5,9.3,-4.0,-3.0
2020 ATP Cup RR,L vs Simon,6.1,5.2,7.5,50.6%,29.0%,57.1%,42.9%,57.7%,5.6%,-23.5,-9.0,4.5,2.5
2019 Chengdu SF,L vs Bublik,3.0,4.2,1.9,43.8%,57.7%,80.0%,33.3%,64.6%,17.6%,18.0,20.9,-1.0,-2.4
2019 Miami R64,L vs Haase,4.5,4.4,4.6,55.9%,34.0%,52.9%,47.6%,60.5%,13.0%,0.0,0.0,-6.5,-5.7
2019 Delray Beach R16,L vs Evans,4.3,4.4,4.2,47.3%,9.5%,33.3%,35.7%,56.8%,14.5%,0.5,0.5,-11.5,-18.3
2019 New York R32,L vs Querrey,2.9,3.2,2.5,47.0%,40.0%,50.0%,0.0%,54.3%,14.3%,0.0,0.0,-6.5,-12.0
2019 Launceston CH F,W vs Giustino,3.7,3.8,3.5,62.1%,59.3%,83.3%,50.0%,65.0%,2.0%,10.5,11.9,0.0,0.0
2017 Kyoto CH QF,W vs Sugita,3.3,3.0,3.5,56.1%,47.6%,62.5%,50.0%,50.8%,18.3%,-0.5,-0.6,-4.0,-5.5
Career (14 matches),,3.9,3.8,4.0,50.6%,41.1%,46.7%,43.8%,54.8%,16.5%,1.3,1.0,-4.1,-4.6
