Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R64,L vs Alcaraz,36% (5/14),20% (1/5),0/4,50% (7/14),29% (2/7),0/1,0/0,0/1,0/0,0/0
2023 US Open R128,W vs Pella,19% (3/16),67% (2/3),0/0,6% (1/16),100% (1/1),2/2,2/2,0/0,1/1,0/0
2023 Wimbledon R128,L vs Barrere,27% (6/22),33% (2/6),0/4,39% (9/23),33% (3/9),2/2,0/1,2/4,0/0,0/1
2022 Miami R16,L vs Hurkacz,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),0/1,0/0,2/2,0/0,0/0
2022 Indian Wells R32,L vs Berrettini,18% (2/11),50% (1/2),0/3,27% (3/11),0% (0/3),1/1,0/1,0/0,0/0,0/0
2021 US Open QF,L vs Zverev,19% (3/16),67% (2/3),0/4,33% (5/15),20% (1/5),1/2,0/1,2/2,0/0,1/1
2021 US Open R16,W vs Opelka,42% (8/19),75% (6/8),0/1,11% (2/19),50% (1/2),3/4,1/2,1/1,0/0,0/0
2021 US Open R32,W vs Shapovalov,33% (5/15),100% (5/5),1/2,27% (4/15),50% (2/4),5/5,3/3,0/0,1/1,0/0
2021 US Open R64,W vs Escobedo,57% (8/14),63% (5/8),1/1,14% (2/14),50% (1/2),4/5,3/3,0/0,1/1,0/0
2021 US Open R128,W vs Khachanov,23% (5/22),100% (5/5),1/4,18% (4/22),0% (0/4),5/5,3/3,0/0,1/1,0/0
2021 Wimbledon R64,L vs Rublev,7% (1/14),100% (1/1),1/6,46% (6/13),0% (0/6),0/1,0/0,0/0,0/0,0/0
2021 Wimbledon R128,W vs Berankis,47% (7/15),43% (3/7),0/1,19% (3/16),67% (2/3),3/3,2/2,2/2,0/0,0/0
2021 Roland Garros R64,L vs Norrie,6% (1/18),100% (1/1),0/3,39% (7/18),29% (2/7),1/1,1/1,1/3,0/0,0/1
2021 Roland Garros R128,W vs Sonego,44% (7/16),57% (4/7),0/1,19% (3/16),67% (2/3),3/4,3/3,1/1,1/1,0/0
2021 Dubai F,L vs Karatsev,22% (2/9),0% (0/2),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,0/0
2021 Australian Open R32,L vs Mcdonald,20% (3/15),67% (2/3),1/5,43% (6/14),17% (1/6),2/2,0/0,0/0,0/0,0/0
2021 Australian Open R64,W vs Popyrin,23% (5/22),80% (4/5),0/2,13% (3/23),33% (1/3),4/4,3/3,2/2,1/1,0/0
2021 Australian Open R128,W vs Torpegaard,35% (6/17),83% (5/6),0/1,22% (4/18),75% (3/4),5/5,3/3,1/1,1/1,0/0
2020 Roland Garros R64,L vs Berrettini,21% (4/19),50% (2/4),0/3,33% (6/18),17% (1/6),2/2,1/1,1/3,0/0,1/1
2020 Roland Garros R128,W vs Popyrin,25% (4/16),50% (2/4),0/0,0% (0/16),- (0/0),2/2,2/2,2/2,0/0,0/0
2023 (3 matches),,26.9%,35.7%,0.0%,32.1%,35.3%,80.0%,66.7%,40.0%,100.0%,0.0%
2022 (2 matches),,19.0%,50.0%,0.0%,33.3%,14.3%,50.0%,0.0%,100.0%,-,-
2021 (13 matches),,28.8%,70.5%,14.7%,25.6%,33.3%,87.8%,91.7%,84.6%,100.0%,50.0%
2020 (8 matches),,31.4%,59.5%,23.1%,30.2%,14.3%,77.3%,76.9%,66.7%,100.0%,50.0%
2019 (35 matches),,34.6%,71.0%,21.1%,33.2%,33.3%,81.6%,80.6%,74.4%,93.3%,69.2%
Career (101 matches),,30.0%,67.1%,20.7%,32.1%,29.4%,81.5%,79.2%,74.8%,86.8%,63.2%
