Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Christopher Eubanks [USA],5,3,62.5%,5,1,4,20.0%,2018,2025,8,1.20,13.9%,3.8%,62.5%,79.1%,58.4%,71.3%,34.5%,75.0%,45.5%
6,Marton Fucsovics [HUN],2,4,33.3%,3,1,2,33.3%,2019,2023,6,0.91,7.5%,1.0%,63.8%,70.5%,49.7%,63.0%,33.6%,51.5%,35.1%
5,Frederico Ferreira Silva [POR],5,0,100.0%,3,3,0,100.0%,2015,2024,1,1.15,7.1%,0.0%,58.3%,75.5%,37.1%,59.5%,46.7%,50.0%,50.0%
4,Andrey Rublev [RUS],0,4,0.0%,2,1,1,50.0%,2020,2025,4,0.63,17.3%,1.9%,66.3%,66.0%,44.6%,58.8%,25.9%,42.4%,25.0%
4,Aleksandar Vukic [AUS],1,3,25.0%,5,1,4,20.0%,2022,2024,4,0.87,12.6%,3.2%,67.5%,76.2%,48.7%,67.2%,28.7%,73.7%,33.3%
4,Soon Woo Kwon [KOR],0,4,0.0%,2,1,1,50.0%,2018,2024,4,0.95,13.5%,3.3%,64.0%,68.5%,45.0%,60.1%,37.9%,48.5%,31.4%
4,Denis Shapovalov [CAN],3,1,75.0%,3,1,2,33.3%,2021,2023,4,1.16,11.9%,3.1%,67.4%,78.1%,51.0%,69.3%,35.8%,73.7%,42.3%
4,Alexander Zverev [GER],0,4,0.0%,4,0,4,0.0%,2020,2023,4,0.74,10.4%,1.7%,70.5%,70.1%,38.2%,60.7%,29.3%,46.2%,33.3%
4,Lukas Lacko [SVK],3,1,75.0%,2,1,1,50.0%,2016,2021,4,1.22,19.0%,3.6%,59.3%,77.3%,56.5%,68.9%,38.0%,73.3%,34.4%
4,Egor Gerasimov [BLR],0,4,0.0%,3,0,3,0.0%,2018,2021,4,0.81,8.7%,3.2%,62.7%,76.7%,46.1%,65.3%,27.9%,56.5%,29.4%
4,Issam Al Tawil [SYR],4,0,100.0%,1,1,0,100.0%,2015,2018,0,,,,,,,,,,
3,Dusan Lajovic [SRB],1,2,33.3%,1,0,1,0.0%,2019,2026,3,0.92,17.5%,3.3%,68.2%,76.4%,41.8%,65.4%,31.7%,75.0%,46.2%
3,Ivan Gakhov [RUS],3,0,100.0%,1,1,0,100.0%,2018,2026,3,1.35,10.1%,4.4%,67.9%,73.1%,54.9%,67.3%,44.1%,60.0%,52.9%
3,Marco Cecchinato [ITA],1,2,33.3%,0,0,0,-,2020,2026,3,0.92,9.2%,4.6%,60.7%,74.8%,36.4%,59.7%,37.0%,60.9%,43.8%
3,Eliot Spizzirri [USA],1,2,33.3%,3,2,1,66.7%,2025,2025,3,0.89,14.6%,3.0%,64.1%,74.8%,46.5%,64.6%,31.3%,55.6%,31.3%
