Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Wimbledon R64,L vs Shelton,67,33,2.0,19.0%,9.3%,36,30,1.2,12.0%,10.0%,8.7%,3.0%,1.4,19.3%,13.3%
2024 Wimbledon R128,W vs Michelsen,69,60,1.2,21.2%,18.4%,35,54,0.6,12.7%,19.6%,7.6%,4.3%,0.8,12.6%,16.0%
2023 US Open R64,L vs Alcaraz,26,33,0.8,13.3%,16.8%,20,27,0.7,11.2%,15.1%,7.3%,3.4%,1.1,16.8%,14.8%
2023 US Open R128,W vs Pella,45,28,1.6,24.2%,15.1%,19,26,0.7,13.0%,17.8%,9.6%,3.4%,0.7,10.8%,14.5%
2023 Wimbledon R128,L vs Barrere,57,69,0.8,18.0%,21.8%,37,64,0.6,13.2%,22.9%,8.2%,2.5%,0.8,11.4%,14.2%
2022 Miami Masters R16,L vs Hurkacz,18,31,0.6,14.5%,25.0%,12,31,0.4,11.1%,28.7%,10.2%,0.9%,1.1,18.5%,16.9%
2022 Indian Wells Masters R32,L vs Berrettini,17,24,0.7,13.5%,19.0%,11,24,0.5,10.5%,22.9%,7.6%,0.0%,1.7,19.8%,11.9%
2021 US Open QF,L vs Zverev,34,26,1.3,18.2%,13.9%,21,25,0.8,14.3%,17.0%,10.2%,0.7%,1.7,23.0%,13.9%
2021 US Open R16,W vs Opelka,62,16,3.9,26.1%,6.7%,26,12,2.2,15.1%,7.0%,9.3%,4.1%,1.5,20.6%,13.9%
2021 US Open R32,W vs Shapovalov,27,23,1.2,14.8%,12.6%,17,18,0.9,11.3%,11.9%,7.9%,2.6%,0.6,13.2%,22.0%
2021 US Open R64,W vs Escobedo,44,34,1.3,25.0%,19.3%,23,33,0.7,15.9%,22.8%,12.4%,1.4%,0.4,6.8%,17.6%
2021 US Open R128,W vs Khachanov,46,43,1.1,18.6%,17.4%,26,41,0.6,12.5%,19.7%,8.2%,2.4%,0.8,13.0%,15.8%
2021 Wimbledon R64,L vs Rublev,23,23,1.0,15.9%,15.9%,7,21,0.3,5.9%,17.6%,5.0%,0.0%,1.3,16.6%,12.4%
2021 Wimbledon R128,W vs Berankis,52,28,1.9,21.6%,11.6%,28,24,1.2,13.6%,11.7%,10.7%,1.9%,1.3,18.7%,14.5%
2021 Roland Garros R64,L vs Norrie,22,35,0.6,11.5%,18.3%,22,35,0.6,12.9%,20.5%,,,1.3,12.6%,9.4%
2021 Roland Garros R128,W vs Sonego,34,29,1.2,18.2%,15.5%,34,29,1.2,19.9%,17.0%,,,1.1,13.9%,12.3%
2021 Dubai F,L vs Karatsev,12,17,0.7,11.3%,16.0%,3,16,0.2,3.3%,17.6%,2.2%,1.1%,1.2,20.8%,17.0%
2021 Australian Open R32,L vs Mcdonald,24,40,0.6,12.2%,20.3%,24,40,0.6,14.2%,23.7%,,,1.0,13.7%,13.7%
2021 Australian Open R64,W vs Popyrin,24,46,0.5,9.0%,17.2%,24,46,0.5,11.4%,21.9%,,,0.6,10.4%,18.7%
2021 Australian Open R128,W vs Torpegaard,20,35,0.6,10.1%,17.7%,20,35,0.6,12.3%,21.6%,,,0.5,7.6%,15.7%
Career (38 matches),,1182,1268,0.9,16.2%,17.4%,783,1191,0.7,12.6%,19.2%,6.2%,1.8%,0.9,14.2%,15.6%
