Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 Wimbledon R128,W vs Michelsen,7.7%,88.9%,13.5%,59.1%,15.1%,8.6%,20.0%,9.4%,20.0%,1.5%,0.0%,2,48
2023 US Open R64,L vs Alcaraz,3.5%,66.7%,19.4%,55.3%,11.1%,12.2%,11.1%,9.2%,15.4%,0.6%,50.0%,-59,-22
2022 Miami R16,L vs Hurkacz,0.0%,-,12.1%,53.3%,11.6%,0.0%,15.4%,1.9%,0.0%,1.0%,50.0%,8,4
2022 Indian Wells R16,L vs Berrettini,0.0%,-,11.9%,66.7%,23.2%,22.2%,0.0%,0.0%,0.0%,0.7%,0.0%,107,73
2021 Dubai F,L vs Karatsev,0.0%,-,2.8%,66.7%,9.7%,10.5%,100.0%,7.3%,66.7%,0.0%,-,-64,-26
2020 Adelaide F,L vs Rublev,2.9%,0.0%,6.5%,33.3%,10.4%,21.4%,0.0%,4.5%,33.3%,0.7%,100.0%,14,15
2020 Adelaide SF,W vs Paul,1.3%,100.0%,8.5%,81.3%,16.7%,8.6%,33.3%,10.8%,20.0%,1.0%,100.0%,-5,21
2020 ATP Cup RR,L vs Simon,8.8%,62.5%,10.7%,61.1%,4.1%,5.3%,10.0%,6.3%,14.3%,0.0%,-,-42,-36
2019 Chengdu SF,L vs Bublik,0.0%,-,12.3%,64.7%,20.8%,16.0%,22.2%,5.4%,0.0%,0.7%,0.0%,38,-4
2019 Miami R64,L vs Haase,0.0%,-,14.6%,50.0%,10.6%,10.3%,6.3%,2.6%,0.0%,1.1%,100.0%,14,28
2019 Delray Beach R16,L vs Evans,1.8%,0.0%,18.2%,33.3%,10.7%,21.1%,12.0%,2.3%,11.1%,0.6%,0.0%,5,25
2019 New York R32,L vs Querrey,5.0%,66.7%,7.4%,60.0%,13.6%,13.0%,20.0%,2.1%,0.0%,0.0%,-,64,61
2019 Launceston CH F,W vs Giustino,10.4%,100.0%,8.2%,87.5%,21.2%,18.5%,33.3%,5.1%,33.3%,0.7%,100.0%,-7,14
2017 Kyoto CH QF,W vs Sugita,2.0%,100.0%,2.1%,100.0%,11.6%,20.7%,0.0%,3.8%,15.4%,0.5%,100.0%,26,81
Career (14 matches),,3.5%,75.0%,11.2%,58.6%,12.4%,12.5%,15.7%,6.1%,15.5%,0.7%,50.0%,-3,17
