Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,11,3,78.6%,21-11,65.6%,183-140,56.7%,1-6,14.3%,14,87.1%,28.1%,11.9%,1.9%,67.0%,74.1%,51.3%,66.6%,39.1%,52.6%,1.17,W (2x)
2025,18,9,9,50.0%,20-18,52.6%,184-176,51.1%,2-2,50.0%,18,79.1%,26.1%,15.9%,3.9%,64.0%,77.1%,41.3%,64.2%,39.1%,50.8%,1.09,QF (3x)
2024,33,22,11,66.7%,48-27,64.0%,406-347,53.9%,8-6,57.1%,33,83.9%,24.2%,16.0%,2.6%,63.0%,75.1%,51.8%,66.5%,38.5%,51.9%,1.15,W (3x)
2023,21,13,8,61.9%,27-18,60.0%,249-200,55.5%,3-8,27.3%,20,89.5%,22.5%,16.1%,2.6%,65.8%,77.1%,51.4%,68.3%,37.0%,52.4%,1.17,F (Nonthaburi 2)
2020,4,3,1,75.0%,7-2,77.8%,48-49,49.5%,4-0,100.0%,4,77.6%,14.3%,11.0%,1.4%,65.7%,71.9%,47.9%,63.7%,35.4%,49.7%,0.97,SF (Forli)
2019,30,21,9,70.0%,47-22,68.1%,385-312,55.2%,12-5,70.6%,30,85.3%,24.6%,15.4%,4.3%,65.8%,75.4%,51.5%,67.3%,37.4%,52.3%,1.14,W (Launceston)
2018,51,34,17,66.7%,73-43,62.9%,615-533,53.6%,13-10,56.5%,51,84.2%,22.6%,12.1%,3.8%,62.8%,75.9%,50.4%,66.4%,37.9%,51.9%,1.13,W (2x)
2017,24,11,13,45.8%,28-26,51.9%,257-279,47.9%,10-3,76.9%,23,75.8%,19.0%,12.3%,4.3%,55.3%,75.8%,48.1%,63.4%,34.8%,49.1%,0.95,SF (2x)
2016,9,3,6,33.3%,8-14,36.4%,102-122,45.5%,2-0,100.0%,9,77.1%,14.2%,11.0%,3.3%,55.4%,73.7%,46.7%,61.7%,32.4%,47.6%,0.85,QF (Kyoto)
Career,204,127,77,62.3%,279-181,60.7%,2429-2158,53.0%,55-40,57.9%,202,83.2%,22.8%,13.8%,3.4%,62.8%,75.6%,49.6%,65.9%,37.4%,51.4%,1.10,
