Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Roland Garros R128,W vs Cepede Royg,71.3%,54.8%,1.1%,0/1,2.71,0.0%,78.0%,56.4%,2.0%,2.64,0.0%,76.7%,52.2%,0.0%,2.89,0.0%
2011 Wimbledon R64,L vs Wozniacki,65.2%,43.3%,6.5%,1/2,2.74,2.5%,61.1%,40.9%,2.8%,2.77,3.1%,80.0%,50.0%,20.0%,2.64,0.0%
2009 Dubai F,L vs Williams,60.0%,44.4%,3.3%,1/1,2.74,0.0%,60.6%,50.0%,6.1%,2.65,0.0%,69.6%,37.5%,0.0%,3.09,0.0%
Career (3 matches),,66.3%,49.2%,3.1%,33.3%,2.73,0.7%,68.1%,50.6%,3.4%,2.68,0.9%,74.6%,46.8%,3.2%,2.89,0.0%
