Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Roland Garros R64,L vs Kasatkina,34,48,0.7,21.5%,30.4%,28,44,0.6,19.2%,30.1%,13.0%,6.2%,0.8,12.0%,14.6%
2016 Roland Garros R128,W vs Soylu,19,20,1.0,12.6%,13.2%,17,16,1.1,12.1%,11.4%,6.4%,5.7%,0.8,13.2%,16.6%
2015 Roland Garros R64,L vs Suarez Navarro,14,14,1.0,24.1%,24.1%,14,13,1.1,24.6%,22.8%,12.3%,12.3%,1.8,12.1%,6.9%
2015 Roland Garros R128,W vs Cepede Royg,19,46,0.4,11.4%,27.5%,19,38,0.5,12.8%,25.5%,6.7%,6.0%,0.3,7.8%,26.3%
2014 Wimbledon R128,L vs Begu,26,41,0.6,12.7%,20.0%,24,38,0.6,12.6%,20.0%,8.9%,3.7%,0.6,12.7%,21.5%
2014 Roland Garros R128,L vs Cibulkova,16,29,0.6,13.2%,24.0%,15,25,0.6,13.5%,22.5%,7.2%,5.4%,0.9,14.9%,17.4%
2014 Australian Open R64,L vs Bouchard,27,42,0.6,17.4%,27.1%,25,41,0.6,17.1%,28.1%,,,1.0,16.1%,16.1%
2013 Wimbledon R128,L vs Ivanovic,17,15,1.1,14.9%,13.2%,16,13,1.2,15.2%,12.4%,,,2.4,14.9%,6.1%
2013 Roland Garros R32,L vs Ivanovic,11,20,0.6,9.5%,17.2%,10,19,0.5,9.4%,17.9%,,,1.1,19.8%,18.1%
2013 Roland Garros R64,W vs Kucova,35,41,0.9,18.2%,21.4%,35,38,0.9,19.1%,20.8%,,,0.5,11.5%,21.9%
2013 Roland Garros R128,W vs Feuerstein,16,18,0.9,9.2%,10.4%,13,14,0.9,8.0%,8.6%,,,0.8,16.8%,21.4%
2012 US Open R128,L vs Zheng,20,30,0.7,16.3%,24.4%,20,22,0.9,17.7%,19.5%,,,0.9,14.6%,15.4%
2012 Roland Garros R64,L vs Rus,13,30,0.4,9.3%,21.4%,13,28,0.5,9.7%,20.9%,,,1.4,15.0%,10.7%
2012 Roland Garros R128,W vs Williams,30,36,0.8,13.1%,15.7%,26,28,0.9,12.6%,13.5%,,,0.8,17.0%,20.5%
2012 Australian Open R128,L vs Bartoli,12,31,0.4,10.3%,26.7%,10,27,0.4,10.2%,27.6%,,,0.8,14.7%,18.1%
2011 Wimbledon R64,L vs Wozniacki,20,14,1.4,20.4%,14.3%,20,12,1.7,21.3%,12.8%,19.1%,2.1%,13.0,13.3%,1.0%
2011 Roland Garros R128,L vs Gajdosova,15,18,0.8,13.6%,16.4%,14,15,0.9,13.7%,14.7%,8.8%,3.9%,1.0,16.4%,16.4%
2011 Australian Open R64,L vs Sharapova,13,29,0.4,8.2%,18.2%,13,22,0.6,8.7%,14.8%,,,0.7,17.6%,24.5%
2011 Australian Open R128,W vs Vesnina,27,34,0.8,16.7%,21.0%,26,29,0.9,17.4%,19.5%,,,0.3,7.4%,24.1%
2009 Dubai F,L vs Williams,18,35,0.5,14.2%,27.6%,15,30,0.5,13.5%,27.0%,9.9%,2.7%,0.9,14.2%,15.7%
Career (20 matches),,402,591,0.7,14.0%,20.6%,373,512,0.7,14.1%,19.3%,4.1%,2.1%,0.8,14.0%,17.8%
