Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Roland Garros R128,W vs Cepede Royg,8.8%,13.8%,55.4%,11.3%,18.9%,51.1%,14.8%,26.9%,0.0%,5.3%,5.3%,66.7%,42.9%,0.0%,0.0%,-76
2011 Wimbledon R64,L vs Wozniacki,19.2%,30.8%,42.5%,22.0%,34.1%,37.5%,66.7%,55.0%,50.0%,11.1%,22.2%,62.5%,66.7%,16.7%,0.0%,-14
2009 Dubai F,L vs Williams,22.4%,26.9%,42.6%,22.9%,29.2%,48.6%,50.0%,57.7%,57.1%,28.6%,28.6%,20.0%,85.7%,42.9%,66.7%,123
Career (3 matches),,16.1%,22.6%,48.0%,18.3%,26.8%,46.6%,41.4%,45.8%,46.2%,14.3%,16.7%,52.8%,64.7%,16.0%,40.0%,2
