Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,233,114,119,48.9%,259-262,49.7%,2418-2431,49.9%,33-28,54.1%,136,14.3%,25.0%,2.5%,6.1%,64.4%,62.4%,44.4%,56.0%,43.8%,50.1%,1.00
Clay,134,66,68,49.3%,146-162,47.4%,1397-1455,49.0%,18-15,54.5%,75,62.4%,45.7%,2.1%,6.0%,66.0%,59.9%,43.7%,54.4%,45.4%,49.9%,0.99
Grass,45,22,23,48.9%,51-52,49.5%,499-505,49.7%,10-10,50.0%,28,-,-,2.5%,4.7%,68.3%,62.9%,43.8%,56.9%,41.9%,49.4%,0.97
Carpet,16,5,11,31.3%,14-23,37.8%,154-180,46.1%,0-2,0.0%,10,-,-,2.0%,4.5%,64.5%,60.2%,45.9%,55.1%,39.1%,47.6%,0.87
Grand Slams,104,45,59,43.3%,104-134,43.7%,1068-1164,47.8%,16-15,51.6%,70,54.0%,38.8%,2.3%,5.9%,64.9%,59.5%,43.0%,53.7%,43.5%,48.8%,0.94
Premiers,157,73,84,46.5%,164-189,46.5%,1618-1707,48.7%,24-24,50.0%,104,-,-,2.5%,5.7%,66.0%,62.8%,45.4%,56.9%,43.0%,50.1%,1.00
Internationals,124,66,58,53.2%,150-133,53.0%,1334-1274,51.2%,17-13,56.7%,57,63.2%,47.3%,2.3%,6.2%,64.8%,61.8%,41.6%,54.7%,45.2%,49.9%,1.00
Finals,6,2,4,33.3%,5-9,35.7%,62-74,45.6%,1-1,50.0%,3,-,-,2.3%,3.5%,68.2%,60.2%,46.3%,55.8%,38.5%,47.4%,0.87
Semi-finals,15,6,9,40.0%,12-19,38.7%,127-145,46.7%,1-1,50.0%,7,60.9%,26.1%,1.8%,5.5%,65.2%,59.3%,50.0%,56.1%,43.9%,49.9%,1.00
Quarter-finals,27,15,12,55.6%,32-27,54.2%,286-278,50.7%,7-3,70.0%,15,56.5%,75.0%,1.9%,5.4%,66.9%,58.1%,40.3%,52.2%,43.4%,47.9%,0.91
vs Righties,381,187,194,49.1%,425-439,49.2%,4006-4070,49.6%,56-46,54.9%,223,60.3%,44.7%,2.2%,5.8%,65.3%,61.4%,44.1%,55.4%,44.0%,49.8%,0.99
vs Lefties,44,18,26,40.9%,40-58,40.8%,428-473,47.5%,4-9,30.8%,24,-,-,3.4%,5.7%,65.6%,62.8%,45.0%,56.7%,42.8%,49.8%,0.99
vs Top 10,44,13,31,29.5%,29-66,30.5%,384-526,42.2%,8-8,50.0%,31,50.0%,25.0%,2.0%,6.1%,65.3%,59.9%,42.4%,53.8%,41.4%,47.9%,0.90
