Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Marseille $100K R32,L vs Wongteanchai,44% (4/9),50% (3/6),1/1,0/0,36% (4/11),4/6,0/1,- (0/0),- (0/0)
2017 Cagnes Sur Mer $100K R32,L vs Lim,75% (6/8),77% (10/13),1/2,0/0,31% (4/13),1/3,0/1,20% (1/5),40% (2/5)
2017 Grenoble $25K QF,L vs Blinkova,33% (2/6),33% (1/3),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2017 Grenoble $25K R16,W vs Arcangioli,50% (8/16),83% (5/6),2/5,1/2,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2016 Biarritz $100K R32,L vs Witthoeft,38% (3/8),33% (2/6),0/0,0/0,29% (2/7),3/5,0/1,- (0/0),- (0/0)
2016 US Open R128,L vs Pironkova,11% (1/9),67% (2/3),0/0,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2016 Contrexeville $100K R32,L vs Seguel,57% (4/7),0% (0/4),0/0,0/0,33% (2/6),2/4,0/1,- (0/0),- (0/0)
2016 Montpellier $25K R32,W vs Liebens,46% (6/13),86% (6/7),2/3,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2016 Roland Garros R64,L vs Kasatkina,40% (6/15),57% (4/7),1/1,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2016 Roland Garros R128,W vs Soylu,41% (9/22),64% (7/11),2/4,1/3,40% (2/5),1/2,0/0,- (0/0),- (0/0)
2016 Strasbourg SF,L vs Garcia,77% (10/13),50% (5/10),1/2,0/0,50% (7/14),0/2,0/1,100% (5/5),40% (2/5)
2016 Strasbourg QF,W vs Vesnina,45% (5/11),63% (10/16),2/5,1/1,54% (7/13),1/2,0/0,- (0/0),- (0/0)
2016 Strasbourg R32,W vs Shvedova,80% (8/10),57% (4/7),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2016 Cagnes Sur Mer $100K R32,W vs Korpatsch,50% (6/12),100% (6/6),2/5,1/3,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2016 Prague R16,L vs Giorgi,42% (5/12),20% (1/5),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2016 Prague R32,W vs King,44% (8/18),62% (8/13),2/3,1/1,50% (5/10),1/2,0/0,- (0/0),- (0/0)
2016 Grenoble $25K R32,L vs Arcangioli,33% (5/15),25% (4/16),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2016 Andrezieux Boutheon $50K R16,L vs Hesse,70% (7/10),33% (1/3),0/0,0/0,25% (1/4),2/4,2/3,- (0/0),- (0/0)
2015 Biarritz $100K R32,L vs Zanevska,100% (2/2),36% (4/11),0/0,0/0,46% (6/13),2/4,1/2,- (0/0),- (0/0)
2015 Roland Garros R128,W vs Cepede Royg,50% (9/18),45% (5/11),2/5,1/2,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2017 (4 matches),,51.3%,67.9%,50.0%,50.0%,50.0%,45.5%,0.0%,20.0%,40.0%
2016 (14 matches),,47.4%,52.6%,56.0%,54.5%,50.0%,40.6%,33.3%,100.0%,40.0%
2015 (3 matches),,52.6%,42.4%,40.0%,50.0%,40.0%,33.3%,50.0%,-,-
2014 (15 matches),,57.4%,45.9%,54.2%,100.0%,58.1%,58.2%,70.3%,50.0%,51.1%
2013 (28 matches),,56.0%,47.0%,62.1%,53.1%,60.6%,48.2%,42.1%,45.9%,45.0%
Career (90 matches),,55.3%,48.6%,56.3%,51.9%,56.5%,49.3%,55.5%,44.9%,48.1%
