Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Marseille $100K R32,L vs Wongteanchai,55% (6/11),50% (3/6),0/7,64% (7/11),0% (0/7),1/3,1/2,0/0,0/0,0/0
2017 Cagnes Sur Mer $100K R32,L vs Lim,63% (10/16),100% (10/10),6/9,60% (9/15),0% (0/9),3/8,0/1,1/1,0/0,1/1
2017 Grenoble $25K QF,L vs Blinkova,25% (2/8),50% (1/2),1/5,86% (6/7),17% (1/6),1/1,0/0,1/1,0/0,0/0
2017 Grenoble $25K R16,W vs Arcangioli,56% (5/9),100% (5/5),0/1,56% (5/9),80% (4/5),5/5,2/2,1/1,1/1,0/0
2016 Biarritz $100K R32,L vs Witthoeft,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),1/2,0/0,1/2,0/0,1/1
2016 US Open R128,L vs Pironkova,25% (2/8),100% (2/2),1/6,100% (7/7),14% (1/7),1/2,0/0,1/1,0/0,1/1
2016 Contrexeville $100K R32,L vs Seguel,25% (2/8),0% (0/2),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,1/1
2016 Montpellier $25K R32,W vs Liebens,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),4/5,1/1,0/0,1/1,0/0
2016 Roland Garros R64,L vs Kasatkina,42% (5/12),80% (4/5),2/6,54% (7/13),0% (0/7),4/4,1/1,0/1,0/0,0/1
2016 Roland Garros R128,W vs Soylu,64% (7/11),100% (7/7),2/3,25% (3/12),0% (0/3),6/7,2/2,1/1,1/1,0/0
2016 Strasbourg SF,L vs Garcia,29% (5/17),100% (5/5),0/6,53% (9/17),22% (2/9),2/5,0/2,1/1,0/1,0/0
2016 Strasbourg QF,W vs Vesnina,83% (10/12),100% (10/10),3/5,64% (7/11),14% (1/7),4/8,0/0,0/1,0/0,0/0
2016 Strasbourg R32,W vs Shvedova,56% (5/9),80% (4/5),0/1,44% (4/9),75% (3/4),3/3,1/1,0/0,0/0,0/0
2016 Cagnes Sur Mer $100K R32,W vs Korpatsch,86% (6/7),100% (6/6),1/1,57% (4/7),75% (3/4),5/6,2/2,0/0,1/1,0/0
2016 Prague R16,L vs Giorgi,30% (3/10),33% (1/3),0/4,56% (5/9),20% (1/5),1/1,0/0,0/0,0/0,0/0
2016 Prague R32,W vs King,62% (8/13),100% (8/8),1/4,38% (5/13),0% (0/5),3/7,1/2,1/2,0/1,0/0
2016 Grenoble $25K R32,L vs Arcangioli,55% (6/11),67% (4/6),1/4,82% (9/11),33% (3/9),3/4,0/1,0/2,0/0,0/1
2016 Andrezieux Boutheon $50K R16,L vs Hesse,20% (2/10),50% (1/2),0/3,30% (3/10),0% (0/3),0/1,0/0,2/2,0/0,1/1
2015 Biarritz $100K R32,L vs Zanevska,56% (5/9),80% (4/5),2/6,100% (9/9),22% (2/9),0/4,0/0,0/1,0/0,0/0
2015 Roland Garros R128,W vs Cepede Royg,62% (8/13),63% (5/8),2/3,38% (5/13),20% (1/5),3/5,2/2,0/1,1/1,0/0
2017 (4 matches),,52.3%,82.6%,31.8%,64.3%,18.5%,58.8%,60.0%,100.0%,100.0%,100.0%
2016 (14 matches),,48.6%,85.7%,25.5%,52.8%,21.3%,67.3%,66.7%,53.3%,60.0%,66.7%
2015 (3 matches),,60.0%,66.7%,50.0%,54.3%,21.1%,42.9%,100.0%,0.0%,100.0%,-
2014 (15 matches),,43.3%,75.7%,30.4%,49.4%,21.2%,56.9%,71.4%,57.7%,100.0%,64.3%
2013 (28 matches),,50.0%,80.1%,31.9%,52.5%,37.8%,71.1%,88.2%,76.9%,88.9%,60.0%
Career (90 matches),,45.6%,79.7%,31.7%,51.5%,26.9%,65.2%,74.6%,60.4%,81.5%,70.7%
