Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1971,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,QF (Barcelona)
1970,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Boston)
1969,4,1,3,25.0%,2-7,22.2%,43-53,44.8%,0-0,-,0,,,,,,,,,,,,F (Havant)
1967,3,0,3,0.0%,1-6,14.3%,18-43,29.5%,0-0,-,0,,,,,,,,,,,,R32 (Beckenham)
1966,9,4,5,44.4%,8-11,42.1%,78-91,46.2%,0-0,-,0,,,,,,,,,,,,W (Tokyo Indoors)
1965,31,15,16,48.4%,32-37,46.4%,309-309,50.0%,0-0,-,0,,,,,,,,,,,,W (Tel Aviv)
1964,2,1,1,50.0%,2-2,50.0%,16-14,53.3%,0-0,-,0,,,,,,,,,,,,F (Manila)
1963,14,10,4,71.4%,21-13,61.8%,186-138,57.4%,0-0,-,0,,,,,,,,,,,,W (2x)
1962,14,8,6,57.1%,18-11,62.1%,140-118,54.3%,0-0,-,0,,,,,,,,,,,,W (2x)
1961,8,7,1,87.5%,14-3,82.4%,89-45,66.4%,0-0,-,0,,,,,,,,,,,,W (2x)
1960,25,17,8,68.0%,38-21,64.4%,294-222,57.0%,0-0,-,0,,,,,,,,,,,,W (2x)
1959,43,35,8,81.4%,73-26,73.7%,525-329,61.5%,0-0,-,0,,,,,,,,,,,,W (4x)
1958,46,39,7,84.8%,78-21,78.8%,552-287,65.8%,0-0,-,0,,,,,,,,,,,,W (8x)
1957,72,63,9,87.5%,130-28,82.3%,909-465,66.2%,0-0,-,0,,,,,,,,,,,,W (7x)
1956,58,43,15,74.1%,90-34,72.6%,665-349,65.6%,0-0,-,0,,,,,,,,,,,,W (2x)
1955,56,44,12,78.6%,92-31,74.8%,665-418,61.4%,0-0,-,0,,,,,,,,,,,,W (3x)
1954,2,0,2,0.0%,1-4,20.0%,20-27,42.6%,0-0,-,0,,,,,,,,,,,,R32 (East Hampton)
1953,45,41,4,91.1%,83-12,87.4%,559-256,68.6%,0-0,-,0,,,,,,,,,,,,W (11x)
1952,43,36,7,83.7%,72-21,77.4%,496-267,65.0%,0-0,-,0,,,,,,,,,,,,W (9x)
1951,35,27,8,77.1%,54-21,72.0%,415-251,62.3%,0-0,-,0,,,,,,,,,,,,W (5x)
1950,52,44,8,84.6%,91-23,79.8%,632-352,64.2%,0-0,-,0,,,,,,,,,,,,W (12x)
1949,52,42,10,80.8%,85-27,75.9%,580-321,64.4%,0-0,-,0,,,,,,,,,,,,W (5x)
1948,51,40,11,78.4%,84-24,77.8%,609-343,64.0%,0-0,-,0,,,,,,,,,,,,W (4x)
1947,46,36,10,78.3%,75-26,74.3%,537-329,62.0%,0-0,-,0,,,,,,,,,,,,W (2x)
1946,38,26,12,68.4%,51-31,62.2%,423-338,55.6%,0-0,-,0,,,,,,,,,,,,F (2x)
1945,26,16,10,61.5%,33-25,56.9%,274-247,52.6%,0-0,-,0,,,,,,,,,,,,W (Haverford)
1944,29,20,9,69.0%,43-19,69.4%,316-228,58.1%,0-0,-,0,,,,,,,,,,,,W (Philadelphia)
1943,16,11,5,68.8%,23-11,67.6%,166-124,57.2%,0-0,-,0,,,,,,,,,,,,F (Berkeley State)
1942,13,6,7,46.2%,14-12,53.8%,118-104,53.2%,0-0,-,0,,,,,,,,,,,,F (2x)
1941,21,13,8,61.9%,26-18,59.1%,203-177,53.4%,0-0,-,0,,,,,,,,,,,,W (Tacoma)
1940,16,13,3,81.3%,26-7,78.8%,188-99,65.5%,0-0,-,0,,,,,,,,,,,,W (2x)
1939,11,6,5,54.5%,11-12,47.8%,97-103,48.5%,0-0,-,0,,,,,,,,,,,,W (2x)
1938,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,SF (Stockton)
Career,884,664,220,75.1%,1371-550,71.4%,10135-6483,61.0%,0-0,-,0,,,,,,,,,,,,
