Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Roland Garros,10,Clay,36,25,11,69.4%,0,0,0,-,1950,1969,F,0,,,,,,,,,,
Wimbledon,12,Grass,37,25,12,67.6%,0,0,0,-,1950,1969,SF,0,,,,,,,,,,
US National Championships,15,Grass,47,32,15,68.1%,0,0,0,-,1943,1962,SF,0,,,,,,,,,,
Wightman Cup,4,Grass,6,4,2,66.7%,0,0,0,-,1955,1958,W,0,,,,,,,,,,
Haverford,9,Grass,42,35,7,83.3%,0,0,0,-,1944,1965,W,0,,,,,,,,,,
Manchester-on-Sea,8,Grass,27,20,7,74.1%,0,0,0,-,1946,1958,W,0,,,,,,,,,,
River Forest,7,Clay,25,20,5,80.0%,0,0,0,-,1945,1965,W,0,,,,,,,,,,
East Hampton,7,Grass,11,4,7,36.4%,0,0,0,-,1945,1954,SF,0,,,,,,,,,,
Berkeley,6,Hard,21,17,4,81.0%,0,0,0,-,1941,1959,W,0,,,,,,,,,,
Orange,6,Grass,20,14,6,70.0%,0,0,0,-,1946,1956,SF,0,,,,,,,,,,
