Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Aryna Sabalenka [BLR],2,11,15.4%,3,1,2,33.3%,2018,2025,13,0.86,5.6%,5.5%,60.0%,65.3%,39.8%,55.1%,38.5%,51.9%,29.5%
11,Maria Sakkari [GRE],5,6,45.5%,4,1,3,25.0%,2014,2025,6,0.98,2.2%,8.5%,59.7%,60.9%,42.7%,53.6%,45.7%,56.3%,44.3%
9,Daria Kasatkina [AUS],2,7,22.2%,1,0,1,0.0%,2015,2026,8,0.87,2.9%,7.4%,56.3%,58.3%,44.6%,52.3%,41.6%,52.6%,45.6%
9,Elina Svitolina [UKR],4,5,44.4%,1,1,0,100.0%,2017,2025,9,0.96,4.1%,5.6%,60.3%,63.4%,47.1%,56.9%,41.2%,56.1%,53.1%
8,Elena Rybakina [KAZ],1,7,12.5%,1,1,0,100.0%,2020,2026,8,0.78,5.9%,7.1%,56.7%,64.3%,40.5%,54.0%,36.0%,54.7%,30.0%
8,Veronika Kudermetova [RUS],6,2,75.0%,1,0,1,0.0%,2016,2025,7,1.12,3.8%,7.7%,55.2%,67.2%,48.1%,58.6%,46.1%,54.2%,46.2%
7,Aliaksandra Sasnovich [BLR],4,3,57.1%,3,1,2,33.3%,2017,2025,7,1.02,5.5%,6.9%,60.0%,63.3%,48.3%,57.3%,43.6%,61.5%,42.9%
7,Naomi Osaka [JPN],3,4,42.9%,1,0,1,0.0%,2017,2024,7,0.91,5.4%,9.9%,56.6%,66.9%,39.6%,55.1%,40.8%,52.6%,38.8%
7,Danielle Collins [USA],3,4,42.9%,2,1,1,50.0%,2018,2024,7,0.97,7.6%,9.3%,57.0%,65.1%,41.9%,55.1%,43.8%,59.7%,52.6%
7,Daria Saville [AUS],5,2,71.4%,1,1,0,100.0%,2017,2024,7,1.02,2.2%,5.4%,61.8%,65.1%,42.7%,56.5%,44.5%,58.8%,58.5%
7,Caroline Garcia [FRA],2,5,28.6%,2,1,1,50.0%,2017,2023,7,0.97,5.9%,5.9%,58.9%,65.5%,49.0%,58.7%,40.1%,58.8%,39.1%
7,Qiang Wang [CHN],4,3,57.1%,3,1,2,33.3%,2016,2022,6,1.16,3.9%,6.1%,62.9%,69.1%,48.6%,61.5%,44.6%,64.3%,52.8%
6,Madison Keys [USA],2,4,33.3%,3,1,2,33.3%,2017,2025,6,0.98,2.2%,8.1%,54.9%,70.4%,42.3%,57.7%,41.3%,53.7%,32.3%
6,Jasmine Paolini [ITA],4,2,66.7%,0,0,0,-,2018,2024,6,1.11,4.0%,7.7%,57.8%,64.4%,42.9%,55.3%,49.8%,57.4%,47.2%
6,Kristina Mladenovic [FRA],3,3,50.0%,2,0,2,0.0%,2016,2021,6,1.09,5.3%,7.4%,57.8%,70.7%,41.8%,58.5%,45.3%,50.0%,59.1%
