Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R16,L vs Rybakina,14,14,1.0,12.8%,12.8%,11,8,1.4,12.4%,9.0%,9.0%,3.4%,1.7,28.4%,16.5%
2025 Osaka R16,L vs Valentova,11,28,0.4,11.1%,28.3%,11,24,0.5,12.2%,26.7%,7.8%,4.4%,0.8,16.2%,19.2%
2025 s Hertogenbosch F,W vs Ruse,21,18,1.2,14.9%,12.8%,17,18,0.9,13.2%,14.0%,7.0%,6.2%,0.6,14.9%,25.5%
2025 s Hertogenbosch SF,W vs Alexandrova,23,28,0.8,10.3%,12.6%,16,18,0.9,8.2%,9.2%,5.1%,3.1%,1.0,20.2%,20.6%
2025 s Hertogenbosch R32,W vs Tomova,12,12,1.0,12.8%,12.8%,8,11,0.7,9.1%,12.5%,4.5%,4.5%,0.5,8.5%,16.0%
2025 Miami R32,L vs Swiatek,24,26,0.9,17.0%,18.4%,19,24,0.8,15.2%,19.2%,8.0%,7.2%,1.0,19.1%,18.4%
2025 Doha R16,L vs Alexandrova,16,12,1.3,16.7%,12.5%,10,11,0.9,11.8%,12.9%,4.7%,7.1%,1.9,15.6%,8.3%
2025 Singapore F,W vs Li,16,12,1.3,14.5%,10.9%,11,11,1.0,11.0%,11.0%,5.0%,4.0%,0.8,21.8%,26.4%
2025 Hobart F,L vs Kessler,15,19,0.8,8.7%,11.0%,13,17,0.8,7.9%,10.3%,4.2%,2.4%,1.8,25.4%,13.9%
2025 Hobart SF,W vs Joint,20,24,0.8,17.4%,20.9%,18,17,1.1,17.5%,16.5%,2.9%,5.8%,0.4,8.7%,23.5%
2024 US Open R16,L vs Sabalenka,13,17,0.8,9.9%,13.0%,10,12,0.8,8.7%,10.4%,3.5%,5.2%,1.5,31.3%,21.4%
2024 US Open R32,W vs Keys,23,43,0.5,9.8%,18.4%,19,33,0.6,9.3%,16.1%,5.9%,3.4%,0.6,16.7%,29.5%
2024 US Open R64,W vs Tomljanovic,15,21,0.7,12.7%,17.8%,8,14,0.6,8.8%,15.4%,4.4%,4.4%,0.5,12.7%,24.6%
2024 US Open R128,W vs Kudermetova,20,31,0.6,11.7%,18.1%,15,25,0.6,9.7%,16.1%,4.5%,4.5%,0.6,11.7%,20.5%
2024 Wimbledon R64,L vs Raducanu,14,21,0.7,14.6%,21.9%,13,20,0.7,14.4%,22.2%,7.8%,6.7%,1.6,22.9%,14.6%
2024 Wimbledon R128,W vs Hibino,28,22,1.3,17.7%,13.9%,19,17,1.1,13.6%,12.1%,8.6%,3.6%,1.0,18.4%,19.0%
2024 Roland Garros R32,L vs Rybakina,13,11,1.2,13.1%,11.1%,13,8,1.6,14.3%,8.8%,8.8%,5.5%,1.6,24.2%,15.2%
2024 Stuttgart R16,L vs Swiatek,12,15,0.8,10.6%,13.3%,11,13,0.8,10.2%,12.0%,5.6%,4.6%,1.5,22.1%,15.0%
2024 Charleston R16,W vs Svitolina,15,17,0.9,15.3%,17.3%,12,13,0.9,13.5%,14.6%,5.6%,6.7%,0.5,16.3%,33.7%
2024 Australian Open R64,L vs Kostyuk,24,32,0.8,11.3%,15.0%,23,26,0.9,12.0%,13.5%,5.2%,6.8%,1.3,22.5%,17.4%
Career (149 matches),,3025,3684,0.8,14.1%,17.2%,2580,3065,0.8,13.3%,15.8%,6.0%,5.1%,0.8,16.7%,20.9%
