Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,11,6,64.7%,24-14,63.2%,190-139,57.8%,0-2,0.0%,13,73.0%,45.0%,6.9%,6.4%,58.4%,70.8%,45.7%,60.4%,48.3%,54.1%,1.22,SF (United Cup)
2025,57,36,21,63.2%,81-47,63.3%,655-536,55.0%,10-7,58.8%,56,73.7%,36.5%,6.9%,5.8%,57.1%,70.3%,47.4%,60.5%,44.2%,52.1%,1.12,W (2x)
2024,52,27,25,51.9%,63-54,53.8%,537-503,51.6%,1-5,16.7%,52,68.1%,35.2%,5.6%,7.6%,55.2%,67.5%,46.2%,58.0%,43.6%,50.6%,1.04,F (Hobart)
2023,49,27,22,55.1%,63-50,55.8%,541-485,52.7%,8-3,72.7%,49,63.6%,41.7%,5.5%,9.8%,54.6%,67.1%,42.4%,55.9%,46.1%,50.8%,1.04,W (Monastir)
2022,49,27,22,55.1%,62-50,55.4%,557-484,53.5%,4-5,44.4%,48,67.6%,39.8%,4.8%,8.3%,58.1%,67.9%,44.9%,58.3%,46.0%,51.9%,1.10,W (Monastir)
2021,53,33,20,62.3%,72-50,59.0%,630-534,54.1%,8-7,53.3%,52,67.1%,41.6%,5.4%,8.1%,58.6%,67.3%,42.9%,57.2%,46.6%,51.8%,1.09,W (Gippsland Trophy)
2020,47,34,13,72.3%,73-34,68.2%,554-403,57.9%,3-3,50.0%,47,74.4%,42.2%,5.1%,5.3%,61.4%,68.7%,47.2%,60.4%,46.5%,53.3%,1.17,F (2x)
2019,62,35,27,56.5%,82-63,56.6%,730-627,53.8%,6-10,37.5%,62,68.9%,39.5%,3.9%,6.0%,61.4%,65.1%,47.5%,58.3%,45.4%,51.7%,1.09,W (Doha)
2018,67,46,21,68.7%,97-53,64.7%,788-608,56.4%,10-10,50.0%,67,69.4%,43.9%,4.9%,5.6%,61.3%,65.7%,46.5%,58.3%,47.1%,52.6%,1.13,W (3x)
2017,53,32,21,60.4%,68-54,55.7%,596-543,52.3%,6-8,42.9%,52,63.5%,43.1%,4.1%,5.3%,61.8%,63.0%,43.5%,55.6%,46.3%,50.9%,1.04,W (Hobart)
2016,6,3,3,50.0%,8-7,53.3%,70-59,54.3%,1-0,100.0%,6,61.9%,46.2%,3.9%,6.4%,56.3%,59.5%,46.9%,54.0%,47.2%,50.7%,1.03,QF ('s Hertogenbosch)
Career,512,311,201,60.7%,693-476,59.3%,5848-4921,54.3%,57-60,48.7%,504,68.6%,40.6%,5.1%,6.8%,59.0%,66.8%,45.4%,58.0%,45.8%,51.8%,1.09,
