Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (W35 Santa Margherita di Pula)
2023,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W100 Surbiton)
2022,4,1,3,25.0%,2-6,25.0%,21-38,35.6%,0-0,-,0,,,,,,,,,,,,R16 (W25 Cantanhede)
2021,8,5,3,62.5%,10-9,52.6%,78-84,48.1%,0-1,0.0%,0,,,,,,,,,,,,SF (W25 Pune)
2019,18,6,12,33.3%,11-26,29.7%,137-195,41.3%,0-2,0.0%,1,42.9%,0.0%,0.0%,5.7%,60.0%,57.1%,35.7%,48.6%,25.0%,35.4%,0.49,SF (W25 Obidos)
2018,30,16,14,53.3%,34-37,47.9%,316-339,48.2%,5-3,62.5%,0,,,,,,,,,,,,F (Bhopal $15K)
2017,30,17,13,56.7%,37-32,53.6%,327-323,50.3%,7-1,87.5%,0,,,,,,,,,,,,W (Sharm El Sheikh $15K)
2016,9,1,8,11.1%,3-16,15.8%,57-100,36.3%,0-0,-,0,,,,,,,,,,,,R16 (Sharm El Sheikh $10K)
2015,32,10,22,31.3%,25-46,35.2%,286-369,43.7%,1-5,16.7%,0,,,,,,,,,,,,QF (3x)
2014,54,28,26,51.9%,64-57,52.9%,549-517,51.5%,5-2,71.4%,1,-,-,7.4%,4.4%,45.6%,58.1%,40.5%,48.5%,36.4%,43.1%,0.71,W (Sharm El Sheikh 10K)
2013,40,16,24,40.0%,34-52,39.5%,350-408,46.2%,2-4,33.3%,0,,,,,,,,,,,,F (Sharm El Sheikh 10K)
2012,32,12,20,37.5%,31-46,40.3%,334-401,45.4%,4-2,66.7%,0,,,,,,,,,,,,F (Stockholm 10K)
2011,43,23,20,53.5%,52-47,52.5%,466-440,51.4%,5-5,50.0%,0,,,,,,,,,,,,F (Gifu 50K)
2010,33,14,19,42.4%,31-37,45.6%,312-312,50.0%,1-5,16.7%,0,,,,,,,,,,,,SF (2x)
2009,30,19,11,63.3%,40-25,61.5%,306-248,55.2%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2008,40,24,16,60.0%,53-43,55.2%,444-440,50.2%,4-2,66.7%,0,,,,,,,,,,,,F (2x)
2007,38,19,19,50.0%,41-37,52.6%,375-352,51.6%,6-3,66.7%,0,,,,,,,,,,,,SF (Obregon 10K)
2006,15,7,8,46.7%,16-17,48.5%,153-160,48.9%,3-2,60.0%,0,,,,,,,,,,,,SF (London-Cumberland 10K)
2005,35,15,20,42.9%,38-39,49.4%,352-360,49.4%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2004,34,14,20,41.2%,32-44,42.1%,329-367,47.3%,1-4,20.0%,0,,,,,,,,,,,,QF (3x)
2003,23,12,11,52.2%,25-20,55.6%,219-194,53.0%,2-3,40.0%,0,,,,,,,,,,,,QF (5x)
2002,12,5,7,41.7%,11-15,42.3%,111-135,45.1%,1-0,100.0%,0,,,,,,,,,,,,QF (London 10K)
2001,5,2,3,40.0%,5-6,45.5%,53-52,50.5%,0-1,0.0%,0,,,,,,,,,,,,QF (Jersey 10K)
2000,2,0,2,0.0%,1-4,20.0%,18-28,39.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,569,266,303,46.7%,596-665,47.3%,5601-5886,48.8%,52-51,50.5%,2,42.9%,0.0%,4.9%,4.9%,50.5%,57.7%,39.2%,48.5%,31.3%,40.1%,0.61,
