Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2014 Miami R128,L vs Ebden,34.5%,45.2%,58.7%,39.5%,51.1%,64.4%,54.5%,60.4%,30.4%,27.3%,33.3%,20.0%,30.0%,62.5%,51
2009 Belgrade F,L vs Djokovic,27.9%,34.4%,37.2%,31.1%,37.5%,47.5%,44.0%,42.5%,60.0%,65.0%,100.0%,10.0%,10.0%,27.8%,-13
Career (2 matches),,31.7%,40.7%,48.3%,36.0%,44.7%,56.5%,48.9%,52.0%,44.2%,45.2%,60.0%,16.0%,22.0%,47.6%,29
