Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,2,1,1,50.0%,3-2,60.0%,27-28,49.1%,2-0,100.0%,2,88.5%,7.4%,9.2%,13.8%,55.3%,84.5%,54.4%,71.1%,33.1%,50.9%,1.14,R16 (Wroclaw)
2015,1,0,1,0.0%,1-2,33.3%,15-17,46.9%,0-1,0.0%,1,86.7%,12.5%,14.3%,5.7%,68.6%,80.6%,30.3%,64.8%,26.1%,47.2%,0.74,R32 (Wroclaw)
2013,3,1,2,33.3%,3-4,42.9%,36-36,50.0%,0-1,0.0%,3,75.0%,25.7%,17.2%,4.0%,59.0%,78.4%,40.9%,63.0%,38.2%,50.3%,1.03,R16 (Bratislava)
2011,5,2,3,40.0%,4-5,44.4%,43-47,47.8%,1-1,50.0%,4,56.8%,38.6%,4.4%,6.1%,62.3%,60.0%,39.3%,52.2%,44.8%,48.6%,0.94,R16 (2x)
2010,2,1,1,50.0%,2-2,50.0%,22-22,50.0%,0-0,-,2,77.3%,22.7%,6.2%,3.1%,62.8%,72.8%,45.8%,62.8%,38.9%,50.2%,1.05,R16 (Szczecin)
2009,6,2,4,33.3%,6-8,42.9%,69-64,51.9%,0-2,0.0%,0,,,,,,,,,,,,QF (Ostrava)
2008,45,22,23,48.9%,55-56,49.5%,535-522,50.6%,5-13,27.8%,0,,,,,,,,,,,,W (Oberstaufen)
2007,35,18,17,51.4%,33-36,47.8%,340-328,50.9%,5-8,38.5%,0,,,,,,,,,,,,SF (2x)
2006,37,21,16,56.8%,47-38,55.3%,417-371,52.9%,4-4,50.0%,0,,,,,,,,,,,,F (Dharwad)
2005,61,36,25,59.0%,81-69,54.0%,725-688,51.3%,12-5,70.6%,0,,,,,,,,,,,,W (Donetsk)
2004,29,16,13,55.2%,35-33,51.5%,339-317,51.7%,4-8,33.3%,0,,,,,,,,,,,,SF (2x)
2003,19,9,10,47.4%,21-24,46.7%,201-215,48.3%,3-4,42.9%,0,,,,,,,,,,,,SF (Togliatti)
2002,10,3,7,30.0%,8-16,33.3%,96-127,43.0%,2-1,66.7%,0,,,,,,,,,,,,R16 (3x)
2001,10,5,5,50.0%,12-11,52.2%,114-108,51.4%,1-1,50.0%,0,,,,,,,,,,,,F (Sopot)
2000,3,2,1,66.7%,5-3,62.5%,43-38,53.1%,2-0,100.0%,0,,,,,,,,,,,,QF (Sopot)
Career,268,139,129,51.9%,316-309,50.6%,3022-2928,50.8%,41-49,45.6%,12,73.4%,24.3%,9.8%,6.4%,61.1%,72.7%,42.7%,61.0%,38.2%,49.5%,0.98,
