Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2014 Miami R128,L vs Ebden,3.1,3.1,3.1,50.8%,44.8%,41.7%,44.4%,61.8%,32.1%,4.5,3.7,-2.0,-3.8
2009 Belgrade F,L vs Djokovic,4.5,5.2,3.9,47.9%,26.1%,56.3%,33.3%,48.5%,16.9%,1.0,0.9,-6.0,-5.8
Career (2 matches),,3.7,4.0,3.5,49.7%,36.5%,50.0%,37.0%,54.6%,22.8%,2.8,2.3,-4.0,-5.2
