Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Wimbledon R32,L vs Raonic,119.9,123.6,6.1,,,133,104,111.5,4.0,,,122,100
2014 Roland Garros R128,L vs Gulbis,116.5,127.0,3.6,,,133,119,101.9,7.6,,,118,87
2013 Wimbledon QF,L vs Janowicz,116.1,,,,,133,,,,,,,85
2013 Wimbledon R32,W vs Paire,115.6,,,,,135,,,,,,,91
2013 Roland Garros R64,L vs Paire,109.0,,,,,128,,,,,,,70
2013 Roland Garros R128,W vs Teixeira,108.8,,,,,129,,,,,,,78
2012 Roland Garros R32,L vs Goffin,113.2,,,,,133,,,,,,,83
2012 Roland Garros R64,W vs Serra,112.3,,,,,131,,,,,,,83
2012 Australian Open R128,L vs Almagro,110.4,,,,,131,,,,,,,74
2011 Wimbledon R16,L vs Lopez,115.9,120.2,6.6,,,133,103,105.1,4.9,,,115,94
2011 Wimbledon R32,W vs Monfils,111.5,115.4,6.3,,,128,95,105.2,6.0,,,115,94
2011 Roland Garros R32,L vs Falla,111.8,117.6,7.1,,,129,95,99.0,7.5,,,113,78
2011 Roland Garros R128,W vs Almagro,111.9,116.8,8.3,,,131,83,102.5,7.3,,,116,86
2011 Australian Open R64,L vs Stakhovsky,109.4,115.8,8.4,,,130,79,93.7,7.3,,,106,78
2011 Australian Open R128,W vs Querrey,108.0,113.7,7.8,,,126,79,93.1,7.0,,,109,79
Career (15 matches),,112.5,118.2,7.0,,,135,79,101.6,6.5,,,122,70
