Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 Winston-Salem Q1,L vs Nishioka,0.89,0.56,39.9,2.2,3.2%,64.5%,11.1%,51.9%,25.0%,26.9%
2016 Wroclaw CH R16,L vs Kravchuk,0.89,0.85,59.6,5.9,2.0%,73.5%,11.9%,64.3%,32.7%,25.5%
2016 Wroclaw CH R32,W vs Moriya,1.13,1.70,47.0,2.9,12.1%,84.8%,14.3%,60.7%,33.3%,46.7%
2016 Sydney Q2,L vs Sarkissian,0.81,0.51,33.2,2.1,8.6%,51.4%,13.3%,53.3%,25.0%,36.4%
2016 Sydney Q1,W vs Fong,1.14,2.91,32.4,2.2,-,83.3%,-,76.5%,32.1%,70.4%
2016 Brisbane Q1,L vs Nishioka,0.83,0.48,31.8,2.1,0.0%,40.9%,0.0%,42.9%,30.8%,36.0%
2015 Shanghai R64,L vs Sock,0.87,0.59,40.0,2.2,5.9%,52.9%,6.3%,59.4%,33.3%,25.9%
2014 Wimbledon R32,L vs Raonic,0.91,0.37,30.9,2.1,-,75.5%,-,70.7%,13.3%,7.9%
2014 Wimbledon R64,W vs Lajovic,1.11,1.27,43.6,4.6,-,74.4%,-,71.9%,30.1%,31.1%
2014 Wimbledon R128,W vs Struff,1.22,1.29,41.3,2.3,-,64.5%,-,75.0%,33.3%,31.3%
2014 Halle R32,L vs Falla,0.94,0.77,61.2,4.1,9.3%,62.8%,0.0%,59.0%,30.0%,33.3%
2014 Roland Garros R128,L vs Gulbis,0.97,0.74,39.5,4.1,-,63.2%,-,57.4%,31.1%,28.6%
2014 Madrid R16,L vs Bautista Agut,0.75,0.54,38.1,2.2,8.0%,52.0%,4.8%,61.9%,31.3%,31.0%
2014 Madrid R32,W vs Simon,1.19,1.16,68.7,3.1,3.7%,59.3%,7.5%,62.3%,36.5%,40.0%
2014 Estoril R16,L vs Berlocq,0.91,0.52,39.9,2.2,0.0%,65.7%,0.0%,48.4%,19.2%,29.2%
2014 Estoril R32,W vs Gabashvili,1.33,1.52,50.6,2.2,4.7%,58.1%,0.0%,62.5%,44.8%,45.8%
2014 Barcelona R64,L vs Bautista Agut,1.04,0.45,33.4,2.0,0.0%,35.0%,5.3%,36.8%,36.0%,18.2%
2014 Miami R128,L vs Ebden,0.89,0.84,68.0,7.1,11.1%,73.3%,7.7%,59.0%,32.6%,31.0%
2014 Acapulco R32,L vs Goffin,0.76,0.83,58.7,2.5,8.3%,50.0%,13.3%,66.7%,40.0%,52.4%
2014 Montpellier R32,L vs Monfils,0.87,0.75,61.5,2.4,13.0%,65.2%,7.1%,66.7%,25.0%,34.1%
2016 (6 matches),,0.94,0.87,43.4,2.5,5.3%,67.0%,10.8%,58.2%,30.3%,38.7%
2015 (1 matches),,0.87,0.59,40.0,2.2,5.9%,52.9%,6.3%,59.4%,33.3%,25.9%
2014 (15 matches),,1.01,0.86,50.0,2.8,6.0%,61.8%,4.6%,62.3%,31.3%,32.9%
2013 (29 matches),,0.99,0.93,53.5,3.0,10.2%,60.4%,7.3%,59.8%,38.4%,37.2%
2012 (37 matches),,1.02,0.93,51.0,2.8,7.4%,60.8%,4.9%,59.3%,35.0%,38.6%
Career (94 matches),,1.00,0.90,51.2,2.8,8.0%,61.0%,6.4%,59.5%,35.1%,36.8%
