Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 Winston-Salem Q1,L vs Nishioka,88% (7/8),50% (1/2),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2016 Wroclaw CH R16,L vs Kravchuk,62% (13/21),0% (0/3),1/2,0/0,33% (1/3),0/2,0/1,67% (4/6),50% (3/6)
2016 Wroclaw CH R32,W vs Moriya,77% (10/13),67% (2/3),2/3,1/2,50% (1/2),0/0,0/0,50% (3/6),67% (4/6)
2016 Sydney Q2,L vs Sarkissian,45% (5/11),25% (1/4),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2016 Sydney Q1,W vs Fong,78% (7/9),63% (5/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Brisbane Q1,L vs Nishioka,40% (2/5),0% (0/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2015 Shanghai R64,L vs Sock,50% (6/12),0% (0/1),0/0,0/0,63% (5/8),2/4,0/1,- (0/0),- (0/0)
2014 Wimbledon R32,L vs Raonic,88% (14/16),- (0/0),0/0,0/0,33% (1/3),0/3,0/1,56% (5/9),9% (1/11)
2014 Wimbledon R64,W vs Lajovic,79% (22/28),67% (2/3),3/3,1/1,86% (6/7),1/2,0/0,63% (10/16),50% (8/16)
2014 Wimbledon R128,W vs Struff,67% (16/24),29% (2/7),3/5,1/1,100% (7/7),0/0,0/0,71% (5/7),43% (3/7)
2014 Halle R32,L vs Falla,71% (10/14),17% (1/6),1/2,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2014 Roland Garros R128,L vs Gulbis,81% (13/16),38% (3/8),1/2,0/0,33% (3/9),0/3,0/1,- (0/0),- (0/0)
2014 Madrid R16,L vs Bautista Agut,83% (5/6),13% (1/8),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2014 Madrid R32,W vs Simon,63% (12/19),23% (3/13),2/4,1/1,79% (11/14),3/4,0/0,- (0/0),- (0/0)
2014 Estoril R16,L vs Berlocq,58% (7/12),0% (0/2),0/0,0/0,50% (3/6),2/4,2/3,- (0/0),- (0/0)
2014 Estoril R32,W vs Gabashvili,41% (9/22),100% (4/4),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2014 Barcelona R64,L vs Bautista Agut,50% (1/2),0% (0/8),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2014 Miami R128,L vs Ebden,80% (12/15),33% (2/6),1/1,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2014 Acapulco R32,L vs Goffin,64% (9/14),50% (5/10),1/1,0/0,64% (9/14),0/2,0/1,- (0/0),- (0/0)
2014 Montpellier R32,L vs Monfils,63% (12/19),14% (1/7),1/1,0/0,75% (6/8),2/4,0/1,- (0/0),- (0/0)
2016 (6 matches),,65.7%,37.5%,62.5%,50.0%,44.4%,20.0%,20.0%,58.3%,58.3%
2015 (1 matches),,50.0%,0.0%,-,-,62.5%,50.0%,0.0%,-,-
2014 (15 matches),,66.0%,31.7%,72.0%,80.0%,64.0%,28.9%,15.4%,62.5%,35.3%
2013 (29 matches),,61.8%,40.5%,52.4%,55.6%,53.3%,44.0%,36.7%,58.6%,40.0%
2012 (37 matches),,63.9%,39.7%,59.0%,54.2%,58.6%,38.2%,44.2%,60.0%,36.6%
Career (94 matches),,63.0%,39.0%,57.9%,55.6%,57.6%,38.0%,36.0%,58.8%,38.6%
