Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Andres Martin [USA],3,1,75.0%,0,0,0,-,2023,2025,2,2.22,7.7%,0.0%,62.6%,87.7%,70.6%,81.3%,41.5%,75.0%,42.9%
2,Sebastian Korda [USA],1,1,50.0%,1,0,1,0.0%,2026,2026,2,0.73,3.0%,0.4%,68.8%,67.7%,57.5%,64.5%,25.9%,80.0%,44.4%
2,Omar Jasika [AUS],2,0,100.0%,0,0,0,-,2025,2026,2,1.76,7.3%,2.1%,64.6%,79.0%,61.8%,72.9%,47.7%,66.7%,44.4%
2,Johannus Monday [GBR],0,2,0.0%,0,0,0,-,2024,2025,1,0.90,8.8%,2.2%,64.8%,76.3%,31.3%,60.4%,35.4%,63.6%,50.0%
2,Tyler Zink [USA],2,0,100.0%,1,1,0,100.0%,2024,2025,1,1.68,4.2%,6.3%,58.3%,89.3%,60.0%,77.1%,38.6%,0.0%,37.5%
2,Garrett Johns [USA],2,0,100.0%,0,0,0,-,2025,2025,2,1.65,9.5%,5.2%,56.0%,80.0%,62.7%,72.4%,45.5%,75.0%,47.1%
2,Yu Hsiou Hsu [TPE],1,1,50.0%,0,0,0,-,2025,2025,2,0.88,9.7%,0.8%,58.1%,70.8%,53.8%,63.7%,31.8%,75.0%,33.3%
2,Rodrigo Pacheco Mendez [MEX],2,0,100.0%,1,1,0,100.0%,2025,2025,2,1.21,11.6%,2.0%,60.5%,71.9%,51.7%,63.9%,43.7%,85.7%,33.3%
2,Bernard Tomic [AUS],0,2,0.0%,0,0,0,-,2023,2025,2,0.75,5.9%,2.9%,55.9%,67.1%,50.0%,59.6%,30.5%,41.7%,42.9%
2,Yibing Wu [CHN],0,2,0.0%,1,0,1,0.0%,2022,2025,1,0.71,14.3%,3.2%,60.3%,68.4%,24.0%,50.8%,35.0%,63.6%,14.3%
2,Stefan Dostanic [USA],1,1,50.0%,2,0,2,0.0%,2025,2025,2,1.01,6.4%,4.1%,55.2%,72.6%,57.1%,65.7%,34.7%,66.7%,36.4%
2,Leo Vithoontien [JPN],2,0,100.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Stefan Kozlov [USA],0,2,0.0%,0,0,0,-,2023,2024,2,0.82,4.9%,1.8%,59.1%,60.8%,49.3%,56.1%,35.9%,52.9%,36.4%
2,Kareem Allaf [SYR],2,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
2,Nathan Ponwith [USA],2,0,100.0%,2,2,0,100.0%,2022,2023,1,2.09,10.5%,0.0%,57.9%,84.8%,75.0%,80.7%,40.2%,0.0%,22.2%
