Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,32,22,10,68.8%,14,9,5,64.3%,2002,2013,QF,32,1.16,7.0%,3.3%,58.6%,72.9%,53.7%,64.9%,40.5%,62.9%,43.8%
Roland Garros,9,Clay,18,9,9,50.0%,12,7,5,58.3%,2002,2013,R32,15,0.93,3.7%,2.1%,59.0%,68.0%,50.8%,61.0%,36.1%,61.5%,42.5%
Wimbledon,11,Grass,19,8,11,42.1%,8,3,5,37.5%,2002,2013,R32,19,0.98,7.4%,4.1%,61.6%,71.6%,48.5%,62.7%,36.5%,65.2%,40.4%
US Open,14,Hard,40,26,14,65.0%,27,15,12,55.6%,1999,2013,QF,38,1.10,7.2%,3.7%,58.9%,72.2%,51.5%,63.7%,39.9%,63.2%,41.3%
Olympics,1,,6,4,2,66.7%,4,3,1,75.0%,2008,2008,BR,5,1.12,6.1%,4.2%,54.5%,75.5%,54.3%,65.9%,38.3%,70.0%,40.0%
Davis Cup,7,,28,16,12,57.1%,18,12,6,66.7%,2002,2009,,0,,,,,,,,,,
Indian Wells Masters,12,Hard,35,23,12,65.7%,8,4,4,50.0%,2000,2013,F,35,1.11,6.3%,3.4%,58.1%,71.5%,52.4%,63.5%,40.6%,57.8%,40.5%
Miami Masters,12,Hard,29,17,12,58.6%,13,7,6,53.8%,2002,2013,QF,29,1.01,6.0%,4.0%,54.4%,72.7%,48.7%,61.8%,38.4%,62.1%,39.3%
Houston,12,Clay,29,17,12,58.6%,11,6,5,54.5%,2001,2013,F,29,1.07,6.1%,3.2%,56.7%,70.0%,53.1%,62.7%,39.9%,64.9%,44.1%
Cincinnati Masters,12,Hard,28,16,12,57.1%,9,5,4,55.6%,2001,2013,F,28,1.06,8.3%,3.6%,56.8%,74.5%,50.4%,64.1%,38.0%,64.3%,43.9%
Washington,10,Hard,26,17,9,65.4%,8,2,6,25.0%,1999,2013,W,26,1.12,9.8%,3.6%,56.0%,75.1%,51.2%,64.6%,39.5%,65.6%,44.0%
San Jose,10,Hard,24,14,10,58.3%,5,2,3,40.0%,2000,2011,SF,24,1.05,9.0%,4.0%,58.1%,74.3%,50.6%,64.3%,37.4%,62.7%,47.4%
Memphis,10,Hard,18,8,10,44.4%,6,2,4,33.3%,2002,2013,F,18,1.04,9.1%,2.9%,59.6%,70.8%,54.3%,64.1%,37.4%,53.8%,41.1%
