Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Jun-2009,Queen's Club,Grass,F,16,3,(1) Andy Murray [GBR] d. (6) Blake,7-5 6-4,0.83,1.8%,1.8%,56.4%,67.7%,66.7%,0/3,1:08
13-Aug-2007,Cincinnati Masters,Hard,F,8,1,(1) Roger Federer [SUI] d. (9) Blake,6-1 6-4,0.75,6.4%,8.5%,51.1%,62.5%,47.8%,3/6,1:05
13-Nov-2006,Masters Cup,Hard,F,8,1,Roger Federer [SUI] d. Blake,6-0 6-3 6-4,0.62,4.9%,2.5%,59.3%,56.3%,39.4%,7/13,1:37
25-Sep-2006,Bangkok,Hard,F,9,3,(3) Blake d. (1) Ivan Ljubicic [CRO],6-3 6-1,1.74,2.1%,0.0%,63.8%,70.0%,64.7%,1/2,0:59
17-Jul-2006,Indianapolis,Hard,F,6,11,(1) Blake d. (2) Andy Roddick [USA],4-6 6-4 7-6(5),0.77,11.9%,7.1%,56.3%,80.3%,41.8%,10/12,2:03
12-Jun-2006,Queen's Club,Grass,F,7,13,(8) Lleyton Hewitt [AUS] d. (5) Blake,6-4 6-4,0.68,7.1%,1.4%,55.7%,71.8%,41.9%,2/5,3:06
06-Mar-2006,Indian Wells Masters,Hard,F,14,1,(1) Roger Federer [SUI] d. (12) Blake,7-5 6-3 6-0,0.58,3.4%,3.4%,49.4%,45.5%,48.9%,9/16,1:43
27-Feb-2006,Las Vegas,Hard,F,21,10,(5) Blake d. (1) Lleyton Hewitt [AUS],7-5 2-6 6-3,1.08,5.2%,4.2%,49.0%,68.1%,46.9%,5/10,1:59
01-Aug-2005,Washington,Hard,F,101,5,(1) Andy Roddick [USA] d. Blake,7-5 6-3,0.95,10.3%,0.0%,60.3%,74.3%,47.8%,3/6,1:19
18-Aug-2003,Long Island,Hard,F,41,11,(1) Paradorn Srichaphan [THA] d. Blake,6-2 6-4,0.67,4.8%,3.2%,58.1%,61.1%,26.9%,4/9,1:10
