Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Namangan R16,L vs Detiuc,50% (6/12),33% (2/6),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2019 W25 Andijan QF,L vs Yadlapalli,50% (7/14),38% (5/13),1/1,0/0,57% (8/14),2/4,1/2,- (0/0),- (0/0)
2019 W25 Andijan R32,W vs Ghioroaie,46% (6/13),55% (6/11),2/5,1/4,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Moscow R32,L vs Stefanini,36% (5/14),30% (3/10),0/8,0/0,44% (4/9),3/5,2/3,45% (5/11),45% (5/11)
2019 W15 Sharm El Sheikh R16,W vs Cadar,75% (6/8),43% (6/14),2/3,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Hindova,60% (6/10),60% (6/10),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh SF,L vs Sherif,100% (1/1),33% (1/3),0/0,0/0,40% (4/10),4/6,1/2,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh QF,W vs Helgo,70% (7/10),63% (5/8),2/4,1/3,43% (3/7),0/0,0/0,83% (5/6),40% (2/5)
2019 W15 Sharm El Sheikh R16,W vs Pipa,88% (7/8),42% (5/12),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Vdovenco,40% (4/10),73% (8/11),2/5,1/1,50% (5/10),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K R16,L vs Adler,33% (2/6),17% (2/12),0/0,0/0,40% (4/10),3/5,2/3,- (0/0),- (0/0)
2017 Stellenbosch $15K R32,W vs Miklova,46% (6/13),75% (6/8),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K QF,L vs Ewing,50% (7/14),56% (9/16),1/3,0/2,33% (4/12),2/4,0/1,83% (5/6),0% (0/6)
2017 Stellenbosch $15K R16,W vs Boy,83% (5/6),58% (7/12),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K R32,W vs Totka,78% (7/9),38% (5/13),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K QF,L vs Totka,38% (6/16),75% (3/4),1/3,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Stellenbosch $15K R16,W vs Salden,54% (7/13),71% (5/7),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K R32,W vs Hoedt,60% (6/10),88% (7/8),2/3,1/1,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K F,L vs Samir,43% (3/7),36% (5/14),1/1,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2017 Sharm El Sheikh $15K SF,W vs Francati,64% (7/11),56% (5/9),2/4,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 (10 matches),,55.0%,48.0%,41.9%,50.0%,52.5%,57.9%,60.0%,58.8%,43.8%
2017 (31 matches),,55.7%,53.1%,54.9%,54.3%,53.0%,44.2%,42.9%,59.0%,36.8%
2016 (30 matches),,53.4%,50.8%,56.9%,66.7%,47.0%,37.7%,33.3%,52.2%,40.0%
2015 (15 matches),,49.4%,57.1%,74.1%,61.5%,48.9%,58.3%,70.8%,60.9%,34.8%
2014 (11 matches),,51.0%,50.5%,75.0%,85.7%,47.8%,59.3%,58.3%,-,-
Career (97 matches),,53.4%,52.2%,57.5%,60.4%,49.8%,48.7%,52.3%,57.8%,38.1%
