Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,217,140,77,64.5%,301-177,63.0%,2374-1904,55.5%,18-19,48.6%,0,,,,,,,,,,,
Clay,80,37,43,46.3%,91-97,48.4%,876-874,50.1%,7-10,41.2%,0,,,,,,,,,,,
Carpet,6,2,4,33.3%,5-8,38.5%,57-66,46.3%,1-1,50.0%,0,,,,,,,,,,,
Finals,19,4,15,21.1%,15-31,32.6%,195-244,44.4%,2-5,28.6%,0,,,,,,,,,,,
Semi-finals,30,19,11,63.3%,39-24,61.9%,323-279,53.7%,4-3,57.1%,0,,,,,,,,,,,
Quarter-finals,51,30,21,58.8%,66-49,57.4%,562-510,52.4%,7-7,50.0%,0,,,,,,,,,,,
vs Righties,175,93,82,53.1%,218-188,53.7%,1935-1791,51.9%,14-23,37.8%,0,,,,,,,,,,,
vs Lefties,26,14,12,53.8%,33-26,55.9%,273-263,50.9%,4-2,66.7%,0,,,,,,,,,,,
