Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,11,4,7,36.4%,11-15,42.3%,108-114,48.6%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2020,4,1,3,25.0%,2-6,25.0%,24-43,35.8%,0-0,-,0,,,,,,,,,,,,R16 (W25 Kazan)
2019,49,27,22,55.1%,63-49,56.3%,522-471,52.6%,3-5,37.5%,0,,,,,,,,,,,,F (2x)
2018,53,36,17,67.9%,76-37,67.3%,596-421,58.6%,4-6,40.0%,0,,,,,,,,,,,,W (Sharm El Sheikh $15K)
2017,47,27,20,57.4%,64-46,58.2%,537-472,53.2%,8-7,53.3%,0,,,,,,,,,,,,F (3x)
2016,46,25,21,54.3%,55-50,52.4%,513-481,51.6%,2-6,25.0%,0,,,,,,,,,,,,F (3x)
2015,45,27,18,60.0%,58-41,58.6%,487-420,53.7%,4-3,57.1%,0,,,,,,,,,,,,W (Sharm El Sheikh $10K)
2014,47,32,15,68.1%,67-36,65.0%,505-403,55.6%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2013,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-0,100.0%,0,,,,,,,,,,,,R32 (Antalya 10K)
Career,303,179,124,59.1%,397-282,58.5%,3307-2844,53.8%,26-30,46.4%,0,,,,,,,,,,,,
