Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,3,1,75.0%,6-2,75.0%,47-34,58.0%,3-1,75.0%,4,76.9%,36.8%,6.0%,5.2%,63.1%,74.5%,44.6%,63.5%,43.8%,53.3%,1.20,SF (San Diego)
2025,47,36,11,76.6%,75-34,68.8%,607-483,55.7%,13-9,59.1%,46,86.7%,24.4%,10.0%,2.5%,63.8%,75.3%,53.3%,67.3%,38.0%,52.6%,1.16,W (4x)
2024,33,17,16,51.5%,42-38,52.5%,410-374,52.3%,7-11,38.9%,33,82.3%,22.0%,11.0%,3.3%,58.7%,75.3%,51.0%,65.3%,36.7%,51.1%,1.06,W (Cleveland)
2023,42,27,15,64.3%,59-34,63.4%,495-412,54.6%,11-7,61.1%,42,82.8%,25.6%,9.0%,3.2%,61.1%,73.8%,51.3%,65.1%,38.4%,51.9%,1.10,W (2x)
2022,8,2,6,25.0%,5-11,31.3%,67-83,44.7%,0-1,0.0%,8,64.1%,23.7%,6.3%,3.2%,61.9%,63.7%,44.0%,56.2%,39.1%,47.6%,0.89,R16 (Champaign)
2021,2,0,2,0.0%,2-4,33.3%,23-36,39.0%,2-0,100.0%,2,75.0%,0.0%,13.7%,2.0%,58.4%,78.3%,42.7%,63.5%,21.5%,44.4%,0.59,R32 (2x)
2020,5,3,2,60.0%,6-6,50.0%,63-63,50.0%,2-1,66.7%,5,83.9%,14.8%,6.6%,2.0%,68.9%,71.9%,55.7%,66.8%,32.0%,49.9%,0.96,R16 (2x)
2019,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,6.6%,8.2%,57.4%,65.7%,42.3%,55.7%,30.2%,43.9%,0.68,R64 (Newport Beach)
2018,4,0,4,0.0%,0-8,0.0%,21-50,29.6%,0-1,0.0%,4,51.4%,8.6%,5.2%,4.3%,55.8%,54.3%,45.1%,50.2%,29.3%,40.3%,0.59,R32 (4x)
2017,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-1,0.0%,1,77.8%,0.0%,7.1%,7.1%,53.6%,76.7%,46.2%,62.5%,26.5%,42.7%,0.71,R32 (Cary)
Career,147,88,59,59.9%,195-141,58.0%,1745-1560,52.8%,38-32,54.3%,146,82.0%,23.0%,9.5%,3.1%,61.6%,73.7%,51.1%,65.0%,37.3%,51.2%,1.07,
