Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Miami Q1,L vs Kovacevic,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),1/1,0/0,1/1,0/0,0/0
2024 Indian Wells R128,W vs Quinn,33% (3/9),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,1/1,2/2,0/0,0/0
2023 US Open Q2,L vs Shang,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,0/0,0/0,0/0
2019 M25 Weston FL R16,W vs Villar,63% (5/8),80% (4/5),0/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2019 M25 Weston FL R32,W vs Yamasaki,50% (4/8),100% (4/4),1/1,44% (4/9),75% (3/4),3/3,1/1,0/0,1/1,0/0
2019 Newport Beach CH R64,L vs Young,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2019 M25 Los Angeles CA QF,W vs Redlicki,27% (3/11),33% (1/3),0/0,27% (3/11),100% (3/3),1/1,1/1,0/0,1/1,0/0
2019 M25 Los Angeles CA R16,W vs Kobelt,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,1/1,0/0
2019 M25 Los Angeles CA R32,W vs Corwin,50% (5/10),100% (5/5),1/3,27% (3/11),0% (0/3),3/4,1/2,0/0,1/2,0/0
2018 Stockton CH R32,L vs Thompson,38% (3/8),33% (1/3),1/3,63% (5/8),0% (0/5),0/1,0/0,0/2,0/0,0/1
2018 Irving CH R32,L vs Fratangelo,33% (3/9),33% (1/3),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/1
2018 Dallas CH R32,L vs Kudla,25% (2/8),50% (1/2),1/4,63% (5/8),0% (0/5),1/1,0/0,1/2,0/0,1/1
2017 USA F39 R16,L vs Krajicek,30% (3/10),67% (2/3),2/4,50% (5/10),20% (1/5),1/2,0/0,1/1,0/0,0/0
2017 Cary CH R32,L vs Escobedo,10% (1/10),0% (0/1),0/2,22% (2/9),0% (0/2),0/0,0/0,1/1,0/0,0/0
2017 Washington Q1,L vs Matosevic,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2024 (2 matches),,26.3%,60.0%,0.0%,30.0%,50.0%,100.0%,100.0%,100.0%,-,-
2023 (1 matches),,9.1%,0.0%,0.0%,18.2%,50.0%,-,-,-,-,-
2019 (6 matches),,43.4%,82.6%,25.0%,29.1%,50.0%,93.8%,85.7%,100.0%,83.3%,100.0%
2018 (3 matches),,32.0%,37.5%,20.0%,60.0%,6.7%,66.7%,-,20.0%,-,33.3%
2017 (3 matches),,22.2%,33.3%,20.0%,46.2%,8.3%,50.0%,-,66.7%,-,-
Career (15 matches),,31.9%,62.8%,18.8%,37.2%,27.5%,87.5%,87.5%,61.5%,83.3%,50.0%
