Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,2,0,2,0.0%,2024,2026,R128,3,0.76,11.4%,2.8%,64.6%,73.5%,46.4%,63.9%,27.4%,61.9%,33.3%
Roland Garros,2,Clay,3,1,2,33.3%,0,0,0,-,2023,2024,R128,3,0.87,6.2%,0.8%,60.2%,60.7%,43.8%,53.9%,39.9%,60.5%,41.7%
Wimbledon,1,Grass,2,1,1,50.0%,1,1,0,100.0%,2024,2024,Q2,2,1.04,10.6%,6.3%,63.7%,72.5%,53.4%,65.6%,35.6%,66.7%,50.0%
US Open,4,Hard,6,2,4,33.3%,5,2,3,40.0%,2017,2025,R128,6,0.88,10.2%,3.9%,57.4%,71.7%,49.2%,62.1%,33.5%,53.3%,28.1%
Miami Masters,3,Hard,4,1,3,25.0%,2,1,1,50.0%,2018,2026,Q2,4,0.79,7.4%,4.8%,60.4%,65.6%,47.7%,58.5%,32.6%,58.8%,36.8%
Indian Wells Masters,2,Hard,3,1,2,33.3%,2,1,1,50.0%,2024,2026,R64,3,1.16,13.3%,3.0%,61.6%,76.8%,66.7%,72.9%,31.3%,70.0%,20.0%
Delray Beach,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2024,2026,QF,4,1.00,12.8%,2.8%,65.6%,81.7%,45.3%,69.2%,31.0%,56.3%,53.3%
Auckland,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2024,2026,Q2,3,0.91,13.2%,2.5%,61.6%,79.6%,54.1%,69.8%,27.5%,75.0%,80.0%
Washington,2,Hard,2,0,2,0.0%,0,0,0,-,2017,2018,Q1,2,0.61,5.7%,4.9%,55.7%,55.9%,38.9%,48.4%,31.4%,56.5%,25.0%
