Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Miami Masters Q1,L vs Kovacevic,17,24,0.7,13.0%,18.3%,10,24,0.4,9.3%,22.2%,7.4%,1.9%,1.6,21.4%,13.7%
2024 Indian Wells Masters R128,W vs Quinn,17,8,2.1,13.5%,6.3%,7,8,0.9,6.5%,7.5%,6.5%,0.0%,0.6,17.5%,27.8%
2023 US Open Q2,L vs Shang,22,19,1.2,14.1%,12.2%,10,15,0.7,7.8%,11.7%,4.7%,2.3%,1.9,26.3%,14.1%
Career (3 matches),,56,51,1.1,13.6%,12.3%,27,47,0.6,7.9%,13.7%,6.1%,1.5%,1.2,22.0%,18.2%
