Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Beijing R128,L vs Cirstea,57.5%,52.2%,7.5%,0/3,2.44,7.5%,45.5%,50.0%,4.5%,2.50,10.3%,81.3%,53.8%,12.5%,2.28,0.0%
2025 Indian Wells R32,L vs Kostyuk,69.0%,42.9%,7.0%,2/3,2.49,16.7%,73.9%,38.2%,2.2%,2.52,20.0%,78.9%,53.3%,21.1%,2.39,7.1%
2025 Indian Wells R64,W vs Lys,72.0%,45.8%,1.2%,1/0,2.44,2.5%,80.0%,43.2%,1.8%,2.59,3.4%,83.3%,53.3%,0.0%,2.04,0.0%
2025 Indian Wells R128,W vs Rakhimova,75.8%,60.0%,7.6%,4/1,2.65,2.2%,83.3%,52.0%,6.7%,2.61,2.9%,78.1%,68.0%,9.4%,2.77,0.0%
2024 Guangzhou F,L vs Danilovic,75.0%,41.0%,11.5%,3/3,2.54,2.1%,71.4%,40.0%,14.3%,2.47,2.8%,93.3%,42.9%,6.7%,2.77,0.0%
2024 US Open R128,W vs Collins,70.0%,46.8%,10.9%,10/2,2.60,5.1%,74.6%,42.6%,9.5%,2.39,7.3%,83.3%,53.3%,16.7%,3.08,0.0%
2024 Charleston R64,W vs Day,75.3%,53.4%,0.0%,0/0,2.17,1.6%,77.6%,55.3%,0.0%,2.34,2.1%,87.0%,50.0%,0.0%,1.67,0.0%
2024 Miami R128,L vs Tauson,67.5%,50.0%,8.8%,4/3,2.32,14.3%,69.6%,40.6%,2.2%,2.12,20.0%,75.9%,63.6%,20.7%,2.83,0.0%
2024 Indian Wells R128,W vs Bucsa,71.7%,68.4%,5.7%,2/1,2.30,0.0%,78.8%,73.1%,6.1%,2.35,0.0%,85.7%,58.3%,7.1%,1.90,0.0%
2024 Australian Open R64,L vs Gauff,70.1%,44.4%,3.9%,2/1,2.14,3.8%,64.6%,32.3%,4.2%,2.28,5.6%,92.0%,60.9%,4.0%,1.84,0.0%
2024 Hobart R16,L vs Zhu,65.5%,49.1%,4.8%,3/1,2.18,5.7%,59.6%,44.1%,5.3%,2.17,5.8%,84.0%,57.1%,4.0%,2.21,5.6%
2023 Guadalajara F,L vs Sakkari,70.3%,42.2%,3.1%,1/1,2.20,6.4%,72.5%,41.4%,5.0%,2.26,6.5%,80.0%,43.8%,0.0%,2.09,6.3%
2023 Guadalajara SF,W vs Kenin,71.4%,57.8%,14.3%,8/1,2.34,0.0%,70.5%,64.5%,15.9%,2.29,0.0%,87.5%,42.9%,12.5%,2.48,0.0%
2023 Guadalajara QF,W vs Trevisan,67.0%,53.6%,1.0%,0/1,2.60,3.4%,72.5%,53.4%,1.3%,2.55,4.8%,61.1%,54.5%,0.0%,2.74,0.0%
2023 Monterrey R32,W vs Niemeier,69.6%,68.8%,4.3%,2/0,2.19,10.0%,70.8%,58.8%,0.0%,2.03,13.3%,93.8%,80.0%,12.5%,2.68,0.0%
2022 San Jose R16,L vs Sabalenka,56.6%,44.9%,4.9%,4/2,2.38,7.7%,64.5%,40.0%,3.2%,2.55,8.7%,78.4%,51.7%,10.8%,1.99,5.3%
2022 Australian Open R128,L vs Collins,64.7%,48.5%,13.7%,6/1,2.66,16.7%,61.3%,47.4%,9.7%,2.37,21.7%,70.0%,50.0%,20.0%,3.18,7.7%
2022 Australian Open Q1,L vs Hatouka,69.0%,52.5%,0.0%,0/0,2.36,0.0%,75.7%,46.4%,0.0%,2.52,0.0%,70.6%,66.7%,0.0%,1.96,0.0%
2019 ITF Concord F,W vs Li,84.9%,54.8%,1.4%,0/1,2.50,24.2%,87.2%,53.7%,2.1%,2.30,33.3%,80.8%,57.1%,0.0%,2.85,8.3%
2018 Indian Wells R32,L vs Halep,76.6%,55.6%,2.1%,0/2,2.49,1.3%,71.9%,50.0%,3.1%,2.25,1.9%,86.7%,65.4%,0.0%,3.05,0.0%
Last 52 Weeks (1 matches),,57.5%,52.2%,7.5%,0.0%,2.44,7.5%,45.5%,50.0%,4.5%,2.50,10.3%,81.3%,53.8%,12.5%,2.28,0.0%
Career (21 matches),,70.3%,51.6%,5.2%,65.8%,2.40,6.4%,71.9%,48.5%,4.4%,2.38,7.9%,82.2%,57.1%,7.9%,2.46,2.5%
