Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Beijing R128,L vs Cirstea,0.87,0.57,37.8,2.1,0.0%,44.8%,3.7%,48.1%,31.8%,38.9%
2025 Indian Wells R32,L vs Kostyuk,0.93,0.74,48.9,2.1,2.5%,50.0%,0.0%,53.8%,41.7%,34.3%
2025 Indian Wells R64,W vs Lys,1.00,1.44,65.4,2.6,2.8%,69.4%,6.1%,69.7%,54.8%,32.5%
2025 Indian Wells R128,W vs Rakhimova,1.11,1.36,51.0,2.1,5.1%,53.8%,0.0%,62.2%,62.9%,38.7%
2024 Guangzhou F,L vs Danilovic,1.02,0.65,49.2,2.2,3.3%,40.0%,6.9%,51.7%,28.6%,41.7%
2024 US Open R64,L vs Errani,1.02,0.62,62.7,3.0,2.1%,53.2%,2.2%,60.0%,20.0%,34.5%
2024 US Open R128,W vs Collins,1.21,1.14,70.9,8.0,3.9%,51.0%,0.0%,58.0%,39.7%,46.2%
2024 Wimbledon R128,L vs Gauff,0.94,0.38,31.7,2.1,0.0%,51.6%,0.0%,33.3%,27.8%,18.8%
2024 Charleston R64,W vs Day,1.25,1.22,64.4,2.3,0.0%,59.0%,0.0%,44.7%,53.7%,38.9%
2024 Miami R128,L vs Tauson,0.84,0.83,66.5,3.8,2.6%,56.4%,14.3%,62.9%,43.9%,35.9%
2024 Indian Wells R128,W vs Bucsa,1.06,1.80,35.4,2.0,0.0%,75.0%,0.0%,52.4%,59.3%,61.5%
2024 Australian Open R64,L vs Gauff,0.93,0.72,48.8,3.3,0.0%,50.0%,3.1%,56.3%,26.8%,47.2%
2024 Hobart R16,L vs Zhu,0.91,0.84,73.1,7.6,4.0%,64.0%,0.0%,60.9%,31.8%,37.5%
2023 Guadalajara F,L vs Sakkari,0.90,0.72,54.4,2.4,0.0%,48.7%,2.9%,61.8%,33.3%,38.7%
2023 Guadalajara SF,W vs Kenin,1.03,1.43,53.4,3.0,5.4%,56.8%,3.1%,78.1%,40.6%,51.6%
2023 Guadalajara QF,W vs Trevisan,1.13,1.14,73.0,36.8,4.8%,63.5%,1.7%,55.2%,48.1%,33.3%
2023 US Open R128,L vs Burel,0.90,0.76,58.6,2.5,3.1%,40.6%,0.0%,41.4%,45.7%,54.5%
2023 Wimbledon R128,L vs Kasatkina,0.91,0.66,46.1,2.1,3.4%,44.8%,4.0%,48.0%,37.5%,41.4%
2023 Monterrey R32,W vs Niemeier,1.21,2.78,29.3,2.3,11.1%,72.2%,0.0%,75.0%,58.3%,63.6%
2022 San Jose R16,L vs Sabalenka,0.94,0.88,78.8,8.8,0.0%,54.9%,0.0%,50.0%,43.8%,44.8%
2025 (4 matches),,0.98,0.98,52.1,2.2,2.8%,54.9%,2.2%,58.8%,49.6%,35.5%
2024 (9 matches),,1.03,0.89,59.1,3.0,2.0%,55.4%,2.8%,54.3%,37.2%,41.3%
2023 (6 matches),,1.02,1.04,56.4,2.9,4.1%,54.6%,2.1%,58.8%,43.8%,45.2%
2022 (2 matches),,0.96,0.77,66.4,3.3,0.0%,50.0%,1.4%,50.0%,44.4%,36.1%
2020 (1 matches),,0.97,0.58,38.3,2.1,2.9%,48.6%,6.5%,45.2%,33.3%,30.4%
Career (106 matches),,1.01,1.06,57.4,2.8,3.6%,57.0%,2.5%,58.6%,44.1%,44.1%
