Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Danielle Collins [USA],2,5,28.6%,1,0,1,0.0%,2016,2024,4,0.75,2.5%,4.9%,64.7%,58.5%,40.0%,51.9%,36.0%,61.4%,25.8%
5,Kayla Day [USA],3,2,60.0%,2,1,1,50.0%,2017,2024,2,1.01,3.8%,6.9%,68.1%,63.3%,45.1%,57.5%,43.1%,42.9%,47.4%
5,Renata Zarazua [MEX],2,3,40.0%,3,0,3,0.0%,2017,2023,1,1.15,7.6%,7.6%,59.0%,74.2%,46.5%,62.9%,42.6%,75.0%,40.0%
5,Grace Min [USA],4,1,80.0%,3,1,2,33.3%,2019,2021,2,1.22,6.1%,6.1%,79.8%,72.3%,51.5%,68.1%,39.0%,76.9%,35.0%
5,Veronica Cepede Royg [PAR],0,5,0.0%,0,0,0,-,2016,2019,2,0.72,1.9%,4.8%,62.9%,68.2%,25.6%,52.4%,34.2%,42.9%,30.0%
4,Mayar Sherif [EGY],1,3,25.0%,3,0,3,0.0%,2020,2025,3,0.99,3.2%,2.8%,79.5%,57.8%,48.3%,55.8%,43.6%,60.0%,42.1%
4,Katie Volynets [USA],1,3,25.0%,3,1,2,33.3%,2019,2025,1,0.90,3.9%,3.9%,70.6%,51.4%,43.3%,49.0%,45.7%,55.6%,60.0%
4,Elina Avanesyan [ARM],2,2,50.0%,1,1,0,100.0%,2022,2025,4,0.97,1.6%,4.4%,77.6%,55.8%,43.1%,53.0%,45.7%,52.3%,39.5%
4,Emina Bektas [USA],2,2,50.0%,2,1,1,50.0%,2022,2024,3,0.89,11.6%,3.9%,68.0%,66.7%,51.7%,61.9%,33.8%,50.0%,14.3%
4,Lin Zhu [CHN],2,2,50.0%,0,0,0,-,2019,2024,3,0.94,4.1%,5.0%,72.3%,65.7%,43.3%,59.5%,38.2%,48.1%,34.6%
4,Sofia Kenin [USA],3,1,75.0%,2,1,1,50.0%,2016,2023,1,1.38,4.3%,10.1%,73.9%,78.4%,33.3%,66.7%,46.0%,75.0%,80.0%
4,Louisa Chirico [USA],1,3,25.0%,1,0,1,0.0%,2019,2023,2,0.86,3.6%,5.5%,64.2%,62.3%,50.8%,58.2%,36.1%,61.1%,57.1%
4,Madison Brengle [USA],1,3,25.0%,3,1,2,33.3%,2017,2023,2,0.98,2.6%,4.8%,67.0%,63.0%,42.1%,56.1%,43.2%,65.4%,40.7%
4,Sophie Chang [USA],4,0,100.0%,1,1,0,100.0%,2019,2023,0,,,,,,,,,,
4,Alycia Parks [USA],2,2,50.0%,1,0,1,0.0%,2022,2022,1,1.36,3.8%,1.3%,60.8%,75.0%,74.2%,74.7%,34.3%,75.0%,28.6%
