Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,11,6,5,54.5%,15-13,53.6%,134-127,51.3%,2-0,100.0%,11,63.6%,40.2%,3.2%,5.8%,67.6%,61.3%,45.8%,56.3%,46.1%,51.2%,1.05,QF (2x)
2023,44,33,11,75.0%,71-28,71.7%,537-391,57.9%,9-5,64.3%,8,64.3%,31.7%,3.1%,6.0%,65.3%,65.9%,40.1%,57.0%,42.0%,49.2%,0.98,W (2x)
2022,28,13,15,46.4%,32-36,47.1%,338-319,51.4%,1-8,11.1%,5,75.4%,45.6%,1.3%,2.9%,83.7%,62.3%,43.5%,59.2%,48.4%,53.6%,1.19,SF (2x)
2021,12,3,9,25.0%,12-19,38.7%,141-161,46.7%,2-4,33.3%,4,74.0%,26.0%,4.4%,5.8%,66.9%,68.7%,41.2%,59.6%,38.4%,49.6%,0.95,R16 (3x)
2020,8,3,5,37.5%,8-10,44.4%,84-79,51.5%,0-3,0.0%,0,,,,,,,,,,,,R16 (3x)
2019,41,27,14,65.9%,59-35,62.8%,487-383,56.0%,6-3,66.7%,3,61.5%,28.9%,3.5%,5.0%,56.8%,56.5%,53.6%,55.2%,40.5%,47.9%,0.91,W (2x)
2018,13,9,4,69.2%,19-8,70.4%,149-115,56.4%,3-2,60.0%,3,56.7%,44.8%,2.9%,9.3%,53.7%,61.8%,42.1%,52.7%,48.2%,50.5%,1.02,W (Indian Harbour Beach FL $60K)
2017,32,21,11,65.6%,45-28,61.6%,388-315,55.2%,2-7,22.2%,0,,,,,,,,,,,,W (2x)
2016,27,18,9,66.7%,41-21,66.1%,317-234,57.5%,3-2,60.0%,0,,,,,,,,,,,,W (Buffalo NY $10K)
2015,2,0,2,0.0%,1-4,20.0%,16-28,36.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2014,11,5,6,45.5%,14-13,51.9%,125-117,51.7%,0-0,-,0,,,,,,,,,,,,SF (Hilton Head Island SC 10K)
Career,229,138,91,60.3%,317-215,59.6%,2716-2269,54.5%,28-34,45.2%,34,66.1%,36.6%,3.0%,5.6%,67.2%,63.0%,44.4%,56.9%,44.2%,50.6%,1.03,
