Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,9,2,7,22.2%,7-15,31.8%,99-114,46.5%,1-2,33.3%,9,66.4%,26.2%,4.2%,6.2%,62.9%,64.6%,43.3%,56.7%,39.9%,48.7%,0.92
Clay,10,4,6,40.0%,11-14,44.0%,108-129,45.6%,2-1,66.7%,10,64.7%,26.3%,2.1%,4.7%,67.8%,60.2%,47.0%,55.9%,40.5%,48.3%,0.92
Grass,3,1,2,33.3%,3-4,42.9%,31-32,49.2%,0-1,0.0%,3,68.8%,30.0%,4.1%,6.2%,52.3%,58.8%,58.1%,58.5%,40.5%,49.5%,0.98
Grand Slams,5,2,3,40.0%,7-7,50.0%,64-63,50.4%,0-0,-,5,70.3%,30.2%,3.7%,5.0%,65.3%,63.4%,50.4%,58.9%,41.2%,50.2%,1.00
Premiers,5,2,3,40.0%,5-7,41.7%,61-63,49.2%,1-2,33.3%,5,72.1%,26.7%,2.0%,5.4%,61.1%,66.0%,50.9%,60.1%,42.6%,51.1%,1.07
Internationals,4,1,3,25.0%,3-6,33.3%,39-46,45.9%,0-1,0.0%,4,69.0%,23.8%,2.5%,6.7%,64.6%,63.6%,43.6%,56.5%,37.7%,47.4%,0.87
vs Righties,19,5,14,26.3%,17-31,35.4%,214-254,45.7%,3-4,42.9%,19,65.9%,25.3%,3.1%,5.5%,63.4%,62.2%,47.5%,56.8%,39.5%,48.4%,0.92
vs Lefties,3,2,1,66.7%,4-2,66.7%,24-21,53.3%,0-0,-,3,65.2%,40.9%,4.0%,6.0%,68.5%,59.8%,40.4%,53.7%,47.3%,50.5%,1.02
vs Top 10,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,1.3%,2.6%,61.0%,61.7%,56.7%,59.7%,32.9%,46.7%,0.82
