Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,3-4,42.9%,28-35,44.4%,1-0,100.0%,3,61.3%,25.8%,0.9%,9.3%,69.9%,62.0%,32.4%,53.1%,40.5%,47.0%,0.86,R16 (Austin)
2025,30,12,18,40.0%,32-42,43.2%,340-372,47.8%,5-4,55.6%,30,66.6%,28.6%,3.4%,4.4%,64.7%,62.2%,48.1%,57.2%,41.3%,49.4%,0.96,QF (Austin)
2024,41,17,24,41.5%,41-58,41.4%,439-494,47.1%,5-8,38.5%,41,64.7%,29.9%,2.7%,3.4%,74.5%,60.3%,44.8%,56.4%,40.9%,48.7%,0.94,F (Guangzhou)
2023,14,9,5,64.3%,18-14,56.3%,163-144,53.1%,3-1,75.0%,14,70.6%,34.7%,5.4%,5.8%,67.2%,66.2%,43.1%,58.7%,43.2%,51.2%,1.04,F (Guadalajara)
2022,7,2,5,28.6%,5-11,31.3%,62-89,41.1%,1-0,100.0%,7,58.1%,23.7%,3.6%,8.6%,64.1%,63.2%,38.9%,54.5%,39.5%,46.7%,0.87,R16 (2x)
2021,7,1,6,14.3%,4-12,25.0%,55-86,39.0%,0-0,-,7,57.7%,20.0%,2.7%,7.5%,66.5%,59.6%,43.5%,54.2%,37.3%,45.7%,0.81,R32 (4x)
2020,5,1,4,20.0%,4-8,33.3%,49-62,44.1%,0-0,-,5,62.5%,25.5%,4.2%,9.6%,60.3%,63.1%,41.8%,54.6%,39.6%,47.1%,0.87,R16 (Acapulco)
2019,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,3.4%,3.4%,61.0%,58.3%,56.5%,57.6%,25.9%,42.5%,0.61,R128 (US Open)
2018,12,4,8,33.3%,11-19,36.7%,136-162,45.6%,3-2,60.0%,12,67.3%,22.4%,4.9%,4.7%,62.3%,64.1%,48.6%,58.2%,38.4%,48.5%,0.92,R32 (4x)
2017,4,2,2,50.0%,5-4,55.6%,39-38,50.6%,0-0,-,4,73.7%,28.2%,3.6%,6.3%,55.7%,65.2%,54.5%,60.5%,39.9%,50.7%,1.01,QF (Quebec City)
Career,124,49,75,39.5%,123-174,41.4%,1319-1494,46.9%,18-15,54.5%,124,65.5%,28.0%,3.5%,5.0%,67.8%,62.1%,45.6%,56.8%,40.5%,48.8%,0.94,
