Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1950,18,13,5,72.2%,28-13,68.3%,212-147,59.1%,0-0,-,0,,,,,,,,,,,,W (La Jolla)
1949,3,2,1,66.7%,4-3,57.1%,31-23,57.4%,0-0,-,0,,,,,,,,,,,,QF (Los Angeles Pac Southwest)
1948,17,12,5,70.6%,26-14,65.0%,216-149,59.2%,0-0,-,0,,,,,,,,,,,,W (Los Angeles Town House)
1947,4,3,1,75.0%,6-3,66.7%,45-31,59.2%,0-0,-,0,,,,,,,,,,,,F (La Jolla)
1946,50,41,9,82.0%,86-20,81.1%,593-291,67.1%,0-0,-,0,,,,,,,,,,,,W (4x)
1945,31,19,12,61.3%,42-28,60.0%,362-293,55.3%,0-0,-,0,,,,,,,,,,,,F (3x)
1944,38,30,8,78.9%,64-19,77.1%,462-282,62.1%,0-0,-,0,,,,,,,,,,,,W (2x)
1943,15,12,3,80.0%,24-7,77.4%,174-107,61.9%,0-0,-,0,,,,,,,,,,,,W (La Jolla Invitational)
1942,11,9,2,81.8%,19-5,79.2%,144-86,62.6%,0-0,-,0,,,,,,,,,,,,W (2x)
1941,75,59,16,78.7%,117-39,75.0%,877-564,60.9%,0-0,-,0,,,,,,,,,,,,W (2x)
1940,60,51,9,85.0%,105-27,79.5%,756-465,61.9%,0-0,-,0,,,,,,,,,,,,W (8x)
1939,40,31,9,77.5%,65-23,73.9%,486-318,60.4%,0-0,-,0,,,,,,,,,,,,W (2x)
1938,69,54,15,78.3%,116-41,73.9%,907-655,58.1%,0-0,-,0,,,,,,,,,,,,W (4x)
1937,56,46,10,82.1%,89-31,74.2%,685-458,59.9%,0-0,-,0,,,,,,,,,,,,W (6x)
1936,45,36,9,80.0%,76-24,76.0%,559-316,63.9%,0-0,-,0,,,,,,,,,,,,W (3x)
1935,22,16,6,72.7%,29-13,69.0%,224-173,56.4%,0-0,-,0,,,,,,,,,,,,W (La Jolla)
1934,23,14,9,60.9%,29-19,60.4%,244-181,57.4%,0-0,-,0,,,,,,,,,,,,W (2x)
1933,23,12,11,52.2%,31-23,57.4%,275-232,54.2%,0-0,-,0,,,,,,,,,,,,F (2x)
1932,10,4,6,40.0%,11-15,42.3%,110-125,46.8%,0-0,-,0,,,,,,,,,,,,SF (Long Beach)
1930,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Los Angeles Pac Southwest)
1929,2,1,1,50.0%,2-2,50.0%,12-18,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Rye)
1928,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R64 (East Hampton)
Career,959,695,264,72.5%,1452-613,70.3%,11116-7666,59.2%,0-0,-,0,,,,,,,,,,,,
